"Date","Time","F_Record","FILENAME","SITENAME","USERID","FAULTCODE","SpCond","F_SpCond","Sal","F_Sal","Depth","F_Depth","DO_pct","F_DO_pct","DO_mgl","F_DO_mgl","fDOMQSU","fDOMRFU","pH","F_pH","pHmV","BATTERY","Temp","F_Temp","Turb","F_Turb","WIPERPOSITIONVOLT","ChlorophyllRFU","ChlFluor","F_ChlFluor","PHMV"
2025-07-02,"1:15","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","54.108","0","35.79","0","2.331","0","81.8","0","5.6","0","6.71","2.13","7.94","0","-71.9","5.85","24.123","0","3.12","0","1.231","1.53","6.21","0",""
2025-07-02,"1:30","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","54.048","0","35.75","0","2.36","0","84.4","0","5.77","0","7.11","2.27","7.94","0","-71.6","5.84","24.209","0","2.86","0","1.233","1.32","5.35","0",""
2025-07-02,"1:45","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.852","0","35.6","0","2.384","0","85.9","0","5.85","0","8.3","2.67","7.94","0","-71.9","5.84","24.516","0","3.36","0","1.223","1.55","6.3","0",""
2025-07-02,"2:00","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.649","0","35.44","0","2.398","0","85.5","0","5.79","0","9.51","3.07","7.93","0","-71.5","5.85","24.808","0","3.71","0","1.214","1.6","6.51","0",""
2025-07-02,"2:15","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.485","0","35.31","0","2.395","0","85","0","5.74","0","10.51","3.41","7.92","0","-71","5.84","25.048","0","3.92","0","1.218","1.47","5.98","0",""
2025-07-02,"2:30","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.32","0","35.18","0","2.376","0","84.9","0","5.71","0","11.53","3.75","7.92","0","-70.6","5.84","25.375","0","3.8","0","1.225","1.53","6.24","0",""
2025-07-02,"2:45","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.662","0","35.44","0","2.345","0","83.8","0","5.65","0","9.93","3.21","7.91","0","-70.2","5.84","25.095","0","3.39","0","1.229","1.22","4.95","0",""
2025-07-02,"3:00","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.777","0","35.52","0","2.309","0","87.2","0","5.84","0","9.79","3.16","7.92","0","-70.7","5.84","25.449","0","4.98","0","1.228","1.39","5.67","0",""
2025-07-02,"3:15","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.879","0","35.59","0","2.273","0","87.2","0","5.8","0","9.99","3.23","7.91","0","-70.3","5.84","25.81","0","5.89","0","1.227","1.3","5.31","0",""
2025-07-02,"3:30","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.889","0","35.59","0","2.243","0","86.8","0","5.76","0","10.24","3.32","7.9","0","-69.8","5.84","26.007","0","4.25","0","1.222","1.18","4.82","0",""
2025-07-02,"3:45","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.869","0","35.57","0","2.208","0","87","0","5.76","0","10.45","3.38","7.9","0","-69.6","5.85","26.152","0","5.16","0","1.221","1.11","4.54","0",""
2025-07-02,"4:00","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.832","0","35.54","0","2.173","0","87.1","0","5.76","0","10.79","3.5","7.89","0","-69.4","5.84","26.268","0","4.94","0","1.215","1.12","4.56","0",""
2025-07-02,"4:15","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.805","0","35.51","0","2.131","0","86.2","0","5.68","0","11.15","3.62","7.89","0","-69.1","5.84","26.433","0","4.98","0","1.217","1.01","4.11","0",""
2025-07-02,"4:30","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.774","0","35.49","0","2.084","0","86","0","5.66","0","11.51","3.74","7.88","0","-68.9","5.85","26.521","0","5.06","0","1.23","1.02","4.17","0",""
2025-07-02,"4:45","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.729","0","35.46","0","2.041","0","83.3","0","5.5","0","11.65","3.79","7.88","0","-68.5","5.84","26.421","0","4.69","0","1.233","0.95","3.88","0",""
2025-07-02,"5:00","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.716","0","35.45","0","2","0","81.3","0","5.39","0","11.48","3.73","7.87","0","-67.9","5.85","26.176","0","4.33","0","1.215","0.92","3.76","0",""
2025-07-02,"5:15","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.61","0","35.39","0","1.957","0","79.3","0","5.29","0","11.41","3.71","7.86","0","-67.6","5.84","25.779","0","4.52","0","1.219","0.98","4.01","0",""
2025-07-02,"5:30","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.629","0","35.41","0","1.914","0","68.3","0","4.6","0","11.75","3.82","7.83","0","-65.5","5.84","25.205","0","3.41","0","1.224","0.71","2.91","0",""
2025-07-02,"5:45","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.686","0","35.44","0","1.875","0","69.5","0","4.63","0","11.63","3.78","7.84","0","-65.9","5.84","25.775","0","3.56","0","1.232","0.61","2.51","0",""
2025-07-02,"6:00","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.691","0","35.44","0","1.832","0","68","0","4.53","0","11.85","3.86","7.83","0","-65.3","5.84","25.822","0","3.15","0","1.232","0.62","2.52","0",""
2025-07-02,"6:15","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.713","0","35.46","0","1.791","0","75.9","0","5.05","0","11.47","3.73","7.85","0","-66.8","5.84","25.925","0","3.96","0","1.221","0.87","3.55","0",""
2025-07-02,"6:30","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.701","0","35.45","0","1.75","0","79","0","5.24","0","11.62","3.78","7.86","0","-67.2","5.84","26.105","0","3.91","0","1.22","0.94","3.85","0",""
2025-07-02,"6:45","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.723","0","35.46","0","1.711","0","79.1","0","5.25","0","11.49","3.74","7.86","0","-67.5","5.84","26.079","0","4.12","0","1.231","0.94","3.83","0",""
2025-07-02,"7:00","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.757","0","35.49","0","1.671","0","78.9","0","5.24","0","11.5","3.74","7.86","0","-67.1","5.84","25.992","0","3.75","0","1.228","0.78","3.17","0",""
2025-07-02,"7:15","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.714","0","35.46","0","1.629","0","76.3","0","5.07","0","11.51","3.74","7.85","0","-66.7","5.83","25.922","0","4.03","0","1.226","0.81","3.3","0",""
2025-07-02,"7:30","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.766","0","35.5","0","1.587","0","76.7","0","5.11","0","11.06","3.59","7.85","0","-66.8","5.84","25.827","0","3.84","0","1.223","0.75","3.06","0",""
2025-07-02,"7:45","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.78","0","35.51","0","1.548","0","79.3","0","5.29","0","11.47","3.73","7.86","0","-67.4","5.83","25.711","0","3.88","0","1.217","0.73","3","0",""
2025-07-02,"8:00","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.82","0","35.55","0","1.508","0","78.7","0","5.26","0","11.07","3.59","7.86","0","-67.4","5.83","25.549","0","4.63","0","1.221","0.93","3.78","0",""
2025-07-02,"8:15","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.843","0","35.57","0","1.473","0","73.3","0","4.93","0","11.18","3.63","7.84","0","-66.1","5.84","25.171","0","3.92","0","1.229","0.68","2.77","0",""
2025-07-02,"8:30","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.863","0","35.59","0","1.444","0","72.6","0","4.89","0","11.15","3.62","7.84","0","-65.9","5.83","25.087","0","3.97","0","1.23","0.66","2.7","0",""
2025-07-02,"8:45","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.853","0","35.58","0","1.421","0","71.3","0","4.81","0","10.58","3.43","7.83","0","-65.7","5.84","25.023","0","4.24","0","1.234","0.7","2.85","0",""
2025-07-02,"9:00","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.959","0","35.67","0","1.413","0","74.9","0","5.07","0","9.49","3.07","7.86","0","-67.1","5.83","24.817","0","4.18","0","1.226","0.79","3.25","0",""
2025-07-02,"9:15","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","54.162","0","35.85","0","1.427","0","74.6","0","5.17","0","6.74","2.14","7.9","0","-69.3","5.83","23.362","0","4.93","0","1.215","1.15","4.67","0",""
2025-07-02,"9:30","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","54.086","0","35.8","0","1.453","0","75.4","0","5.25","0","6.9","2.2","7.91","0","-69.7","5.84","23.083","0","6.43","0","1.217","1.98","8.03","0",""
2025-07-02,"9:45","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.928","0","35.68","0","1.489","0","76","0","5.29","0","7.8","2.5","7.91","0","-69.8","5.83","23.162","0","6.75","0","1.223","2.01","8.18","0",""
2025-07-02,"10:00","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.567","0","35.4","0","1.529","0","78.2","0","5.4","0","9.97","3.23","7.9","0","-69.6","5.84","23.734","0","7.48","0","1.222","2.28","9.24","0",""
2025-07-02,"10:15","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.072","0","35.01","0","1.581","0","80.5","0","5.49","0","12.95","4.22","7.89","0","-69.1","5.83","24.585","0","8.17","0","1.22","2.23","9.06","0",""
2025-07-02,"10:30","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","52.569","0","34.62","0","1.632","0","81.9","0","5.52","0","16.01","5.25","7.88","0","-68.4","5.83","25.425","0","8.35","0","1.224","2.29","9.28","0",""
2025-07-02,"10:45","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","52.345","0","34.45","0","1.7","0","82.5","0","5.53","0","17.02","5.59","7.87","0","-68","5.84","25.831","0","7.48","0","1.228","2.04","8.27","0",""
2025-07-02,"11:00","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","52.563","0","34.62","0","1.759","0","81.3","0","5.48","0","15.82","5.18","7.88","0","-68.2","5.82","25.467","0","7.95","0","1.229","2.05","8.33","0",""
2025-07-02,"11:15","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","52.746","0","34.76","0","1.827","0","81.8","0","5.53","0","14.67","4.8","7.88","0","-68.5","5.83","25.244","0","6.3","0","1.229","1.86","7.54","0",""
2025-07-02,"11:30","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.079","0","35.02","0","1.887","0","81.4","0","5.54","0","12.61","4.11","7.89","0","-69.1","5.83","24.715","0","6.98","0","1.226","2.01","8.16","0",""
2025-07-02,"11:45","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.317","0","35.2","0","1.945","0","80.2","0","5.48","0","11.15","3.62","7.9","0","-69.3","5.83","24.376","0","7.31","0","1.223","2.2","8.94","0",""
2025-07-02,"12:00","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.498","0","35.34","0","2.005","0","81.3","0","5.58","0","10.3","3.34","7.91","0","-69.8","5.83","24.117","0","4.66","0","1.221","2.19","8.9","0",""
2025-07-02,"12:15","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.726","0","35.51","0","2.058","0","79.4","0","5.47","0","8.7","2.8","7.91","0","-69.9","5.82","23.842","0","5.06","0","1.215","1.98","8.05","0",""
2025-07-02,"12:30","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.881","0","35.63","0","2.108","0","79.7","0","5.5","0","7.66","2.45","7.92","0","-70.5","5.83","23.714","0","8.79","0","1.223","2.29","9.29","0",""
2025-07-02,"12:45","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.804","0","35.57","0","2.158","0","74.5","0","5.13","0","8.75","2.82","7.9","0","-69.3","5.83","23.84","0","3.48","0","1.229","1.67","6.79","0",""
2025-07-02,"13:00","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.859","0","35.61","0","2.216","0","79","0","5.44","0","8.25","2.65","7.92","0","-70.7","5.82","23.831","0","3.4","0","1.223","1.71","6.97","0",""
2025-07-02,"13:15","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.828","0","35.59","0","2.268","0","56.2","0","3.87","0","9.16","2.95","7.86","0","-67.2","5.83","23.892","0","3.12","0","1.222","1.18","4.79","0",""
2025-07-02,"13:30","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.988","0","35.71","0","2.314","0","51.2","0","3.54","0","7.97","2.56","7.87","0","-67.4","5.82","23.671","0","3.51","0","1.226","0.96","3.9","0",""
2025-07-02,"13:45","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.976","0","35.7","0","2.354","0","42.9","0","2.96","0","8.56","2.75","7.82","0","-64.7","5.83","23.694","0","3.09","0","1.22","0.77","3.15","0",""
2025-07-02,"14:00","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.883","0","35.63","0","2.407","0","69.1","0","4.76","0","8.06","2.59","7.91","0","-70.2","5.82","23.779","0","3.51","0","1.218","1.16","4.73","0",""
2025-07-02,"14:15","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.657","0","35.46","0","2.422","0","58.6","0","4.03","0","10.06","3.26","7.87","0","-67.6","5.82","24.047","0","3.27","0","1.217","1.48","6.02","0",""
2025-07-02,"14:30","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.605","0","35.42","0","2.438","0","75.2","0","5.16","0","9.94","3.21","7.88","0","-68.1","5.83","24.101","0","2.98","0","1.217","2.14","8.7","0",""
2025-07-02,"14:45","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.347","0","35.22","0","2.435","0","82.6","0","5.63","0","11.49","3.73","7.91","0","-70.1","5.82","24.515","0","4.13","0","1.217","4","16.23","0",""
2025-07-02,"15:00","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.34","0","35.21","0","2.431","0","77.1","0","5.25","0","11.7","3.8","7.89","0","-68.9","5.83","24.582","0","4.4","0","1.222","1.77","7.21","0",""
2025-07-02,"15:15","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.387","0","35.24","0","2.414","0","82.9","0","5.63","0","11.36","3.69","7.9","0","-69.5","5.82","24.732","0","5.54","0","1.223","2.17","8.8","0",""
2025-07-02,"15:30","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.486","0","35.3","0","2.381","0","88.5","0","5.92","0","10.72","3.48","7.9","0","-69.4","5.82","25.702","0","5.45","0","1.223","1.77","7.19","0",""
2025-07-02,"15:45","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.331","0","35.17","0","2.358","0","89.8","0","5.96","0","11.22","3.64","7.89","0","-69.3","5.83","26.112","0","4.47","0","1.222","1.63","6.62","0",""
2025-07-02,"16:00","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.249","0","35.1","0","2.327","0","91.1","0","6.04","0","11.88","3.86","7.9","0","-69.6","5.82","26.282","0","5.13","0","1.22","1.61","6.54","0",""
2025-07-02,"16:15","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.356","0","35.18","0","2.279","0","92.2","0","6.08","0","12.29","4","7.9","0","-69.6","5.83","26.492","0","5.85","0","1.223","1.77","7.21","0",""
2025-07-02,"16:30","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.586","0","35.34","0","2.24","0","90.1","0","5.92","0","113.07","37.72","7.88","0","-68.8","5.82","26.725","0","18.03","0","1.226","1.4","5.72","0",""
2025-07-02,"16:45","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.63","0","35.37","0","2.2","0","91.4","0","5.98","0","12.34","4.02","7.88","0","-68.6","5.82","26.904","0","4.54","0","1.233","1.5","6.1","0",""
2025-07-02,"17:00","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.591","0","35.34","0","2.154","0","87.5","0","5.72","0","12.58","4.1","7.88","0","-68.7","5.82","27.018","0","4.54","0","1.223","1.34","5.45","0",""
2025-07-02,"17:15","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.62","0","35.36","0","2.103","0","91","0","5.93","0","12.98","4.23","7.88","0","-68.6","5.82","27.168","0","4.57","0","1.217","1.32","5.37","0",""
2025-07-02,"17:30","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.551","0","35.3","0","2.064","0","86.5","0","5.63","0","13.17","4.3","7.88","0","-68.6","5.83","27.238","0","4.56","0","1.217","1.06","4.31","0",""
2025-07-02,"17:45","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.525","0","35.28","0","2.016","0","87.3","0","5.68","0","13.23","4.32","7.88","0","-68.7","5.82","27.237","0","4.08","0","1.228","1.43","5.84","0",""
2025-07-02,"18:00","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.239","0","35.08","0","1.972","0","84.8","0","5.55","0","12.88","4.2","7.88","0","-68.9","5.82","27.051","0","3.81","0","1.232","1.01","4.12","0",""
2025-07-02,"18:15","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","52.861","0","34.82","0","1.929","0","78.9","0","5.23","0","12.69","4.14","7.89","0","-69.2","5.82","26.337","0","8.19","0","1.23","1.01","4.13","0",""
2025-07-02,"18:30","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","52.853","0","34.81","0","1.898","0","85.3","0","5.67","0","12.49","4.07","7.89","0","-69.2","5.82","26.146","0","7.99","0","1.224","1.03","4.19","0",""
2025-07-02,"18:45","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","52.965","0","34.89","0","1.865","0","84.2","0","5.58","0","12.99","4.24","7.88","0","-68.6","5.82","26.328","0","4.46","0","1.217","1.45","5.9","0",""
2025-07-02,"19:00","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.001","0","34.91","0","1.826","0","83","0","5.46","0","13.36","4.36","7.87","0","-67.8","5.82","26.811","0","4.28","0","1.218","1.2","4.87","0",""
2025-07-02,"19:15","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.043","0","34.94","0","1.784","0","81.3","0","5.34","0","13.18","4.3","7.86","0","-67.6","5.82","26.791","0","3.55","0","1.227","1.26","5.14","0",""
2025-07-02,"19:30","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.092","0","34.98","0","1.743","0","86.2","0","5.68","0","12.73","4.15","7.87","0","-68","5.82","26.69","0","4.22","0","1.234","1.24","5.06","0",""
2025-07-02,"19:45","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.468","0","35.24","0","1.71","0","88.5","0","5.78","0","13.01","4.24","7.86","0","-67.4","5.82","27.132","0","4.17","0","1.233","1.74","7.07","0",""
2025-07-02,"20:00","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.409","0","35.2","0","1.668","0","88","0","5.75","0","13.21","4.31","7.86","0","-67.7","5.82","27.091","0","4.64","0","1.217","1.8","7.3","0",""
2025-07-02,"20:15","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.302","0","35.13","0","1.632","0","87.8","0","5.76","0","12.28","4","7.87","0","-68.4","5.82","26.908","0","4.9","0","1.217","1.56","6.35","0",""
2025-07-02,"20:30","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.259","0","35.09","0","1.603","0","90.6","0","5.94","0","12.75","4.16","7.88","0","-68.9","5.82","26.915","0","4.88","0","1.227","1.76","7.16","0",""
2025-07-02,"20:45","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.134","0","35","0","1.58","0","87.4","0","5.74","0","13.05","4.26","7.88","0","-68.6","5.82","26.845","0","5.33","0","1.23","1.58","6.44","0",""
2025-07-02,"21:00","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.274","0","35.11","0","1.561","0","88.6","0","5.82","0","12.08","3.93","7.89","0","-69.1","5.82","26.728","0","4.7","0","1.224","1.52","6.19","0",""
2025-07-02,"21:15","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.299","0","35.13","0","1.544","0","88.5","0","5.82","0","11.87","3.86","7.89","0","-69.1","5.82","26.685","0","4.77","0","1.222","1.53","6.22","0",""
2025-07-02,"21:30","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.377","0","35.19","0","1.532","0","87.5","0","5.76","0","11.32","3.68","7.88","0","-68.8","5.82","26.601","0","5.14","0","1.217","1.59","6.45","0",""
2025-07-02,"21:45","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.453","0","35.26","0","1.534","0","87.3","0","5.79","0","10.64","3.45","7.89","0","-69.3","5.82","26.234","0","6.1","0","1.216","1.68","6.81","0",""
2025-07-02,"22:00","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.742","0","35.52","0","1.561","0","82.6","0","5.63","0","7.73","2.48","7.92","0","-70.5","5.82","24.447","0","5.43","0","1.219","2.29","9.29","0",""
2025-07-02,"22:15","","gtmfmwq_24G103006_062625_050000.bin","Fort Matanzas","GTMNERR","0","53.832","0","35.6","0","1.591","0","78.3","0","5.4","0","6.64","2.11","7.92","0","-70.3","5.81","23.713","0","8.79","0","1.226","3.13","12.71","0",""
