"Date","Time","Temp","SpCond","Sal","DO_pct","DO_mgl","Depth","pH","Turb","ChlFluor","fDOMQSU","fDOMRFU"
2025-04-03,"13:00","25.133","46.437","30.13","86.3","5.99","3.545","7.63","5.02","1.06","46.05","15.42"
2025-04-03,"13:15","25.096","46.538","30.21","84.6","5.88","3.577","7.63","5.37","1.03","45.58","15.27"
2025-04-03,"13:30","25.125","46.715","30.34","84.6","5.87","3.598","7.63","5.01","1.04","44.67","14.96"
2025-04-03,"13:45","25.162","46.793","30.39","82.4","5.71","3.613","7.62","4.08","0.98","44.68","14.97"
2025-04-03,"14:00","25.169","46.9","30.47","78.1","5.41","3.615","7.61","4.19","0.81","44.07","14.76"
2025-04-03,"14:15","25.246","46.864","30.44","65.7","4.55","3.6","7.57","2.35","0.78","41.16","13.79"
2025-04-03,"14:30","25.296","46.831","30.42","69","4.77","3.565","7.59","2.09","0.8","40.45","13.56"
2025-04-03,"14:45","25.399","46.72","30.33","88.7","6.13","3.514","7.65","9.31","1.44","42.08","14.1"
2025-04-03,"15:00","25.446","46.622","30.26","91.2","6.3","3.458","7.66","3.56","1.37","43.52","14.58"
2025-04-03,"15:15","25.473","46.292","30.02","91.5","6.33","3.394","7.65","5.28","1.5","45.81","15.34"
2025-04-03,"15:30","25.51","45.86","29.71","90.4","6.26","3.331","7.64","5","1.54","47.35","15.86"
2025-04-03,"15:45","25.612","45.44","29.4","90.1","6.23","3.263","7.62","5.15","1.52","48.78","16.34"
2025-04-03,"16:00","25.772","45.23","29.25","92.8","6.41","3.191","7.63","4.28","1.69","50.58","16.94"
2025-04-03,"16:15","25.799","45.02","29.09","91.4","6.32","3.113","7.62","7.48","1.72","50.61","16.95"
2025-04-03,"16:30","25.832","44.894","29","91.7","6.34","3.042","7.62","5.12","1.68","52.33","17.52"
2025-04-03,"16:45","25.85","44.754","28.9","91.2","6.3","2.954","7.61","9.94","1.92","51.51","17.25"
2025-04-03,"17:00","25.993","44.601","28.79","93.4","6.44","2.871","7.62","7.98","1.94","52.51","17.58"
2025-04-03,"17:15","26.037","44.492","28.71","93.3","6.44","2.781","7.61","8.37","2.08","52.63","17.62"
2025-04-03,"17:30","26.082","44.352","28.61","93.2","6.43","2.691","7.61","7.45","2.02","54.65","18.29"
2025-04-03,"17:45","26.091","44.192","28.49","92","6.34","2.598","7.6","7.83","1.95","55.05","18.43"
2025-04-03,"18:00","26.11","44.046","28.39","91","6.28","2.504","7.59","10.98","2.04","55.12","18.45"
2025-04-03,"18:15","26.134","43.917","28.29","89.8","6.2","2.423","7.58","9.65","2.1","56.28","18.84"
2025-04-03,"18:30","26.181","43.814","28.22","90.3","6.23","2.345","7.58","9.25","2.07","55.99","18.74"
2025-04-03,"18:45","26.241","43.716","28.15","88.2","6.08","2.277","7.57","8.07","1.96","56.63","18.96"
2025-04-03,"19:00","26.329","43.694","28.13","88.9","6.12","2.221","7.57","8.86","2.24","56.74","18.99"
2025-04-03,"19:15","26.397","43.67","28.11","89.3","6.14","2.186","7.58","12.31","2.14","57.01","19.08"
2025-04-03,"19:30","26.426","43.638","28.08","89.3","6.14","2.181","7.58","11.85","2.11","57.15","19.13"
2025-04-03,"19:45","26.357","43.742","28.16","91.2","6.28","2.211","7.6","8.03","2.23","57.02","19.08"
2025-04-03,"20:00","26.43","43.481","27.97","91.8","6.32","2.26","7.58","3.97","1.88","61.52","20.58"
2025-04-03,"20:15","26.495","43.647","28.09","94.3","6.47","2.341","7.6","3.55","1.72","61.26","20.5"
2025-04-03,"20:30","26.341","43.834","28.23","94.4","6.49","2.428","7.61","4.44","1.75","59.97","20.07"
2025-04-03,"20:45","26.249","43.971","28.33","94.3","6.49","2.513","7.62","5.75","1.75","59.1","19.78"
2025-04-03,"21:00","26.265","44.104","28.42","94.2","6.48","2.598","7.62","8.71","2.07","57.41","19.22"
2025-04-03,"21:15","26.177","44.306","28.57","94.1","6.48","2.679","7.63","6.98","1.76","56.88","19.04"
2025-04-03,"21:30","26.091","44.49","28.71","93.7","6.45","2.756","7.63","9.95","1.95","55.04","18.43"
2025-04-03,"21:45","26.054","44.645","28.82","93.9","6.47","2.835","7.64","7.91","1.91","54.66","18.3"
2025-04-03,"22:00","26.083","44.743","28.89","94.2","6.48","2.915","7.64","5.96","1.72","55.01","18.41"
2025-04-03,"22:15","26.155","45.065","29.12","95.1","6.53","2.985","7.66","7.12","1.84","53.62","17.95"
2025-04-03,"22:30","26.145","45.195","29.21","93.7","6.43","3.059","7.66","7.84","1.79","52.63","17.62"
2025-04-03,"22:45","26.021","45.26","29.26","94.1","6.47","3.126","7.65","9.21","1.76","51.71","17.31"
2025-04-03,"23:00","25.988","45.362","29.34","93.4","6.42","3.191","7.66","8.73","1.96","51.39","17.21"
2025-04-03,"23:15","25.96","45.584","29.5","93.2","6.4","3.26","7.66","10.33","1.81","49.77","16.67"
2025-04-03,"23:30","25.901","45.927","29.75","94.9","6.52","3.323","7.68","5.51","1.62","49.3","16.51"
2025-04-03,"23:45","25.856","46.134","29.9","94.3","6.48","3.39","7.69","5.66","1.61","48.08","16.1"
2025-04-04,"00:00","25.788","46.438","30.12","93.5","6.42","3.454","7.69","6.06","1.52","46.54","15.59"
2025-04-04,"00:15","25.695","46.805","30.39","93.5","6.43","3.514","7.7","6.8","1.51","44.46","14.89"
2025-04-04,"00:30","25.565","47.07","30.58","93.2","6.41","3.571","7.7","6.57","1.5","43.18","14.47"
2025-04-04,"00:45","25.519","47.182","30.67","92.6","6.37","3.623","7.71","7.39","1.48","42.41","14.21"
2025-04-04,"01:00","25.471","47.392","30.82","91.7","6.31","3.67","7.71","6.66","1.36","41.58","13.93"
2025-04-04,"01:15","25.442","47.608","30.98","89.7","6.17","3.712","7.7","5.96","1.36","40.28","13.5"
2025-04-04,"01:30","25.421","47.779","31.1","88.7","6.1","3.746","7.71","7.63","1.35","39.45","13.22"
2025-04-04,"01:45","25.383","48.086","31.33","89.7","6.16","3.775","7.71","6.17","1.39","37.7","12.64"
2025-04-04,"02:00","25.34","48.338","31.51","87.8","6.03","3.797","7.72","5.59","1.18","36.52","12.25"
2025-04-04,"02:15","25.266","48.609","31.71","88.3","6.06","3.813","7.72","5.93","1.12","35.29","11.84"
2025-04-04,"02:30","25.239","48.734","31.8","86.1","5.91","3.821","7.72","4.74","0.98","35.19","11.8"
2025-04-04,"02:45","25.228","48.741","31.81","81.1","5.57","3.815","7.69","4.01","0.69","35.48","11.9"
2025-04-04,"03:00","25.242","48.716","31.79","55.3","3.8","3.792","7.6","1.6","0.47","33.17","11.13"
2025-04-04,"03:15","25.226","48.771","31.83","73.9","5.08","3.752","7.68","2.61","0.96","33.64","11.28"
2025-04-04,"03:30","25.255","48.663","31.75","88.1","6.05","3.702","7.72","3.18","1.24","34.9","11.71"
2025-04-04,"03:45","25.29","48.35","31.52","89.7","6.17","3.647","7.72","5.19","1.3","36.18","12.13"
2025-04-04,"04:00","25.349","47.786","31.11","90.2","6.21","3.59","7.72","4.91","1.34","39.3","13.17"
2025-04-04,"04:15","25.421","47.277","30.74","89.4","6.16","3.528","7.7","5.45","1.38","41.59","13.94"
2025-04-04,"04:30","25.477","46.943","30.49","89.7","6.18","3.464","7.69","5.45","1.38","43.97","14.73"
2025-04-04,"04:45","25.498","46.497","30.17","89","6.15","3.395","7.68","6.1","1.42","45.66","15.29"
2025-04-04,"05:00","25.561","46.245","29.98","89.2","6.16","3.321","7.68","6.53","1.47","47.3","15.84"
2025-04-04,"05:15","25.619","46.004","29.81","89.2","6.16","3.25","7.67","8.93","1.64","48.19","16.14"
2025-04-04,"05:30","25.659","45.773","29.64","88.5","6.11","3.182","7.66","8.6","1.58","49.52","16.58"
2025-04-04,"05:45","25.679","45.491","29.44","88.2","6.1","3.11","7.65","11.04","1.72","50.39","16.87"
2025-04-04,"06:00","25.692","45.266","29.27","87.8","6.07","3.037","7.65","10.53","1.69","51.73","17.32"
2025-04-04,"06:15","25.734","45.139","29.18","87.7","6.06","2.959","7.64","9.82","1.67","52.88","17.7"
2025-04-04,"06:30","25.744","45.021","29.1","87","6.01","2.875","7.63","10.63","1.7","53.03","17.75"
2025-04-04,"06:45","25.734","44.879","28.99","86.2","5.97","2.787","7.63","12.32","1.72","53.89","18.04"
2025-04-04,"07:00","25.689","44.701","28.87","84.9","5.89","2.7","7.61","12.28","1.68","54.57","18.27"
2025-04-04,"07:15","25.648","44.545","28.75","83.9","5.82","2.608","7.6","15.85","1.77","54.73","18.32"
2025-04-04,"07:30","25.625","44.443","28.68","83.1","5.77","2.522","7.59","12.64","1.64","56.64","18.96"
2025-04-04,"07:45","25.599","44.373","28.63","82.1","5.71","2.437","7.58","9.94","1.56","57.24","19.16"
2025-04-04,"08:00","25.616","44.144","28.47","77.7","5.41","2.366","7.56","19.12","1.7","54.05","18.1"
2025-04-04,"08:15","25.603","44.182","28.49","80.7","5.61","2.303","7.57","9.15","1.49","58.72","19.65"
2025-04-04,"08:30","25.609","44.122","28.45","78.6","5.46","2.271","7.55","7.58","1.5","57.31","19.18"
2025-04-04,"08:45","25.611","44.038","28.39","66.6","4.63","2.258","7.51","6.74","1.2","57.35","19.19"
2025-04-04,"09:00","25.619","44.051","28.4","59.8","4.16","2.29","7.47","4.96","0.92","56.3","18.85"
2025-04-04,"09:15","25.581","44.044","28.4","74.7","5.2","2.349","7.51","7.04","1.34","58.46","19.56"
2025-04-04,"09:30","25.506","44.515","28.74","80","5.57","2.436","7.55","20.8","1.42","56.16","18.8"
2025-04-04,"09:45","25.536","44.379","28.64","80.5","5.6","2.523","7.56","5.45","1.28","59.29","19.84"
2025-04-04,"10:00","25.568","44.537","28.75","82.5","5.74","2.608","7.58","7.82","1.36","57.47","19.23"
2025-04-04,"10:15","25.591","44.643","28.83","83.3","5.78","2.692","7.58","9.17","1.32","56.5","18.91"
2025-04-04,"10:30","25.653","44.762","28.91","83.9","5.81","2.769","7.59","7.36","1.31","56.29","18.84"
2025-04-04,"10:45","25.635","44.924","29.03","83.2","5.77","2.835","7.59","8.7","1.32","54.88","18.37"
2025-04-04,"11:00","25.674","45.123","29.17","84.9","5.88","2.905","7.6","9.34","1.36","53.78","18"
2025-04-04,"11:15","25.709","45.275","29.28","86.3","5.96","2.964","7.61","7.47","1.31","53.59","17.94"
2025-04-04,"11:30","25.75","45.41","29.38","87.1","6.01","3.021","7.62","6.73","1.35","52.56","17.6"
2025-04-04,"11:45","25.765","45.527","29.46","87.2","6.02","3.073","7.62","6.41","1.28","52.14","17.46"
2025-04-04,"12:00","25.751","45.676","29.57","87.5","6.03","3.124","7.63","5.43","1.34","51.67","17.3"
2025-04-04,"12:15","25.756","45.741","29.62","87.1","6.01","3.175","7.63","6.14","1.28","50.91","17.05"
2025-04-04,"12:30","25.767","45.934","29.75","86.9","5.99","3.221","7.63","6.1","1.33","49.77","16.67"
2025-04-04,"12:45","25.765","46.065","29.85","87.4","6.01","3.269","7.64","6.01","1.27","48.99","16.41"
2025-04-04,"13:00","25.786","46.283","30.01","87.8","6.03","3.313","7.65","6.06","1.23","48.04","16.09"
2025-04-04,"13:15","25.846","46.386","30.08","89.6","6.15","3.357","7.66","4","1.2","47.65","15.96"
2025-04-04,"13:30","25.837","46.417","30.1","88.9","6.11","3.396","7.65","3.95","1.18","46.97","15.73"
2025-04-04,"13:45","25.86","46.734","30.33","90.4","6.19","3.43","7.67","3.66","1.12","45.94","15.39"
2025-04-04,"14:00","25.834","46.947","30.49","89.1","6.11","3.459","7.67","3.85","1.12","44.77","15"
2025-04-04,"14:15","25.871","47.095","30.59","89","6.09","3.483","7.67","3.8","1.03","44.28","14.84"
2025-04-04,"14:30","25.897","47.095","30.59","88.8","6.07","3.502","7.67","3.51","1.13","44.23","14.82"
2025-04-04,"14:45","25.875","47.239","30.7","84.5","5.78","3.512","7.66","3.01","0.79","42.73","14.32"
2025-04-04,"15:00","25.922","47.351","30.78","81.2","5.54","3.513","7.65","2.17","0.65","42.42","14.21"
2025-04-04,"15:15","25.929","47.332","30.77","68","4.65","3.499","7.61","2.65","0.66","37.04","12.42"
2025-04-04,"15:30","25.981","47.202","30.67","74.5","5.09","3.47","7.63","1.95","0.86","42.05","14.09"
2025-04-04,"15:45","26.083","47.196","30.66","93.5","6.37","3.425","7.69","3.11","1.28","42.08","14.1"
2025-04-04,"16:00","26.061","46.974","30.5","94.5","6.45","3.366","7.7","3.59","1.36","43.92","14.71"
2025-04-04,"16:15","26.047","46.734","30.33","95.2","6.5","3.306","7.7","3.97","1.58","45.13","15.12"
2025-04-04,"16:30","26.111","46.386","30.07","94.6","6.47","3.241","7.68","5.01","1.71","46.14","15.46"
2025-04-04,"16:45","26.216","46.04","29.82","95.8","6.54","3.178","7.68","4.8","1.68","47.66","15.96"
2025-04-04,"17:00","26.297","45.963","29.76","98","6.69","3.112","7.7","4.41","1.85","48.98","16.4"
2025-04-04,"17:15","26.319","45.831","29.67","97","6.62","3.035","7.69","5.22","1.85","48.9","16.38"
2025-04-04,"17:30","26.348","45.704","29.57","96.1","6.56","2.96","7.68","5.21","1.91","49.88","16.7"
2025-04-04,"17:45","26.376","45.588","29.49","96.8","6.61","2.882","7.68","6.65","2.05","50.49","16.91"
2025-04-04,"18:00","26.502","45.456","29.39","98.6","6.72","2.799","7.69","6.18","2.09","51.07","17.1"
2025-04-04,"18:15","26.522","45.34","29.31","98.7","6.73","2.708","7.68","7.33","2.29","50.8","17.01"
2025-04-04,"18:30","26.527","45.209","29.21","98","6.68","2.62","7.68","7.82","2.34","51.79","17.34"
2025-04-04,"18:45","26.533","45.069","29.11","96.4","6.58","2.529","7.66","10.28","2.39","52.64","17.62"
2025-04-04,"19:00","26.536","44.943","29.02","95.2","6.5","2.445","7.63","8.57","2.27","53.9","18.05"
2025-04-04,"19:15","26.546","44.813","28.93","94.5","6.46","2.363","7.63","8.62","2.12","53.92","18.05"
2025-04-04,"19:30","26.595","44.769","28.89","94.4","6.44","2.3","7.6","7.23","2.06","55.46","18.56"
2025-04-04,"19:45","26.633","44.678","28.83","92.6","6.32","2.247","7.62","6.88","2.11","56.33","18.85"
2025-04-04,"20:00","26.652","44.451","28.66","83.8","5.72","2.207","7.6","4.06","1.78","56.64","18.96"
2025-04-04,"20:15","26.653","43.63","28.07","48","3.29","2.188","7.53","3.54","1.08","51.92","17.38"
2025-04-04,"20:30","26.681","44.015","28.35","44.8","3.06","2.184","7.54","3.52","0.99","52.46","17.57"
2025-04-04,"20:45","26.742","44.936","29.01","86.4","5.88","2.214","7.64","3.41","1.94","56.07","18.77"
2025-04-04,"21:00","26.67","44.573","28.75","92","6.28","2.268","7.63","4.05","1.71","58.39","19.54"
2025-04-04,"21:15","26.732","44.715","28.85","96","6.54","2.34","7.65","4.31","1.7","57.84","19.36"
2025-04-04,"21:30","26.651","44.77","28.89","96.2","6.56","2.417","7.66","4.66","1.7","57.44","19.23"
2025-04-04,"21:45","26.575","44.937","29.02","95.8","6.53","2.501","7.66","4.71","1.71","56.28","18.84"
2025-04-04,"22:00","26.553","44.995","29.06","95.5","6.52","2.577","7.66","5.87","1.75","55.57","18.6"
2025-04-04,"22:15","26.527","45.147","29.17","96.4","6.57","2.659","7.67","5.71","1.85","54.54","18.26"
2025-04-04,"22:30","26.449","45.245","29.24","95.8","6.54","2.731","7.67","8.02","1.92","53.31","17.85"
2025-04-04,"22:45","26.394","45.376","29.34","95.5","6.52","2.803","7.68","6.08","1.68","53.15","17.79"
2025-04-04,"23:00","26.386","45.553","29.46","95.9","6.55","2.871","7.68","6.08","1.64","52.57","17.6"
2025-04-04,"23:15","26.386","45.648","29.53","95","6.48","2.937","7.68","5.58","1.73","52.29","17.51"
2025-04-04,"23:30","26.355","45.903","29.72","95.5","6.52","2.994","7.69","5.82","1.83","51.17","17.13"
2025-04-04,"23:45","26.335","46.023","29.81","95.2","6.49","3.055","7.7","4.85","1.68","50.67","16.97"
2025-04-05,"00:00","26.275","46.128","29.88","95.2","6.5","3.118","7.69","5.81","1.65","49.67","16.63"
2025-04-05,"00:15","26.23","46.207","29.94","95","6.49","3.183","7.7","5.52","1.66","49.28","16.5"
2025-04-05,"00:30","26.194","46.499","30.15","94.7","6.46","3.245","7.7","6.25","1.66","47.64","15.96"
2025-04-05,"00:45","26.177","46.673","30.28","94.8","6.46","3.309","7.71","4.34","1.79","47.04","15.75"
2025-04-05,"01:00","26.109","46.9","30.45","95.8","6.53","3.37","7.72","4.33","1.68","45.98","15.4"
2025-04-05,"01:15","26.06","47.099","30.59","95.7","6.53","3.429","7.72","5.57","1.67","44.55","14.92"
2025-04-05,"01:30","25.961","47.312","30.75","94.2","6.43","3.487","7.72","5.43","1.52","43.49","14.57"
2025-04-05,"01:45","25.907","47.555","30.93","93.1","6.35","3.541","7.72","5.76","1.44","41.99","14.07"
2025-04-05,"02:00","25.783","47.852","31.15","92.3","6.31","3.587","7.72","5.3","1.44","40.45","13.56"
2025-04-05,"02:15","25.738","48.08","31.31","92.2","6.3","3.629","7.73","4.3","1.33","39.65","13.29"
2025-04-05,"02:30","25.704","48.21","31.41","90.5","6.18","3.668","7.73","4.77","1.23","38.86","13.03"
2025-04-05,"02:45","25.679","48.364","31.52","90.4","6.17","3.697","7.73","4.83","1.15","38.22","12.81"
2025-04-05,"03:00","25.659","48.457","31.59","89.7","6.13","3.723","7.73","4.15","1.11","37.76","12.66"
2025-04-05,"03:15","25.63","48.584","31.68","87.8","5.99","3.739","7.72","3.97","1.1","37.3","12.5"
2025-04-05,"03:30","25.616","48.777","31.83","83.6","5.71","3.745","7.71","3.51","0.81","36.17","12.13"
2025-04-05,"03:45","25.595","48.798","31.84","77.1","5.27","3.739","7.69","3.07","0.74","36.81","12.34"
2025-04-05,"04:00","25.598","48.782","31.83","49.7","3.39","3.718","7.58","2.33","0.5","34.58","11.6"
2025-04-05,"04:15","25.621","48.668","31.75","81.8","5.59","3.68","7.7","4.21","1.17","35.6","11.94"
2025-04-05,"04:30","25.585","48.445","31.58","89.8","6.14","3.63","7.73","3.91","1.37","37.39","12.54"
2025-04-05,"04:45","25.627","48.259","31.45","91","6.22","3.574","7.73","5.62","1.46","38","12.74"
2025-04-05,"05:00","25.68","48.002","31.26","91.3","6.24","3.519","7.73","4.9","1.42","39.41","13.21"
2025-04-05,"05:15","25.751","47.508","30.9","91.4","6.26","3.454","7.72","5.46","1.45","41.68","13.97"
2025-04-05,"05:30","25.746","47.071","30.58","91.2","6.25","3.391","7.72","6.43","1.5","44.31","14.85"
2025-04-05,"05:45","25.817","46.823","30.4","90.8","6.22","3.326","7.71","4.77","1.5","46.14","15.46"
2025-04-05,"06:00","25.872","46.693","30.3","91","6.24","3.255","7.7","7.1","1.55","46.48","15.57"
2025-04-05,"06:15","25.896","46.44","30.12","90.3","6.19","3.189","7.69","6.78","1.57","47.55","15.93"
2025-04-05,"06:30","25.94","46.251","29.98","90.5","6.21","3.113","7.69","6.74","1.61","48.43","16.22"
2025-04-05,"06:45","25.932","46.058","29.84","90.3","6.2","3.039","7.69","8.14","1.68","49.17","16.47"
2025-04-05,"07:00","25.928","45.879","29.71","87.8","6.03","2.962","7.68","19.59","2.27","47.23","15.82"
2025-04-05,"07:15","25.959","45.806","29.66","89.6","6.16","2.877","7.68","8.69","1.61","50.99","17.07"
2025-04-05,"07:30","25.933","45.68","29.57","88.7","6.1","2.789","7.67","8.73","1.61","51.87","17.37"
2025-04-05,"07:45","25.902","45.533","29.46","87.6","6.03","2.704","7.66","8.49","1.51","52.33","17.52"
2025-04-05,"08:00","25.841","45.351","29.33","86","5.93","2.607","7.64","10.69","1.6","53.04","17.76"
2025-04-05,"08:15","25.785","45.196","29.22","84.6","5.84","2.518","7.62","10.53","1.72","54.17","18.13"
2025-04-05,"08:30","25.775","45.09","29.14","84.2","5.81","2.431","7.62","12.02","1.71","53.85","18.03"
2025-04-05,"08:45","25.788","45.009","29.09","83.5","5.77","2.357","7.61","9.9","1.76","54.54","18.26"
2025-04-05,"09:00","25.799","44.868","28.98","77.6","5.36","2.299","7.58","16.65","1.92","51.59","17.27"
2025-04-05,"09:15","25.817","44.892","29","79.3","5.48","2.258","7.59","13.22","1.83","53.5","17.91"
2025-04-05,"09:30","25.827","44.856","28.97","76.9","5.32","2.237","7.57","14.95","1.74","54.09","18.11"
2025-04-05,"09:45","25.842","44.86","28.98","74.1","5.12","2.238","7.57","6.16","1.36","54.8","18.35"
2025-04-05,"10:00","25.811","44.846","28.97","78.2","5.4","2.281","7.57","7.57","1.33","54.91","18.38"
2025-04-05,"10:15","25.77","44.911","29.02","82.9","5.73","2.346","7.58","5.79","1.51","58.27","19.5"
2025-04-05,"10:30","25.773","45.059","29.12","83.6","5.78","2.426","7.6","4.82","1.31","57.55","19.26"
2025-04-05,"10:45","25.827","45.137","29.18","85.9","5.93","2.504","7.62","7.23","1.45","56.09","18.77"
2025-04-05,"11:00","25.856","45.213","29.23","86.8","5.98","2.581","7.62","10.01","1.7","54.27","18.17"
2025-04-05,"11:15","25.867","45.425","29.38","87.3","6.01","2.653","7.63","7.87","1.4","54.49","18.24"
2025-04-05,"11:30","25.959","45.52","29.45","88.4","6.08","2.724","7.64","9.35","1.55","53.41","17.88"
2025-04-05,"11:45","25.968","45.7","29.58","88.3","6.07","2.795","7.64","7.41","1.48","52.21","17.48"
2025-04-05,"12:00","26.023","45.885","29.71","90.3","6.19","2.861","7.66","6.85","1.43","51.52","17.25"
2025-04-05,"12:15","26.053","46.006","29.8","91.1","6.24","2.922","7.66","6.73","1.47","50.66","16.96"
2025-04-05,"12:30","26.05","46.126","29.89","90.3","6.18","2.986","7.66","7.28","1.53","49.82","16.68"
2025-04-05,"12:45","26.071","46.275","29.99","91.1","6.24","3.041","7.67","6.65","1.39","49.83","16.69"
2025-04-05,"13:00","26.04","46.411","30.09","91.6","6.27","3.09","7.67","4.61","1.37","48.76","16.33"
