"Deploy Date","Deploy Time","Retrieve Date","Retrieve Time","Sonde Model Number (Nickname)","pH Model Number","rpDO Model Number","roxDO Model Number","Turb Model Number","Cond Model Number","Chloro Model Number","EXO Model Number","DATE","TIME","F_Record","FILENAME","SITENAME","USERID","FAULTCODE","SpCond","F_SpCond","Sal","F_Sal","Depth","F_Depth","DO_pct","F_DO_pct","DO_mgl","F_DO_mgl","FDOMQSU","FDOMRFU","pH","F_pH","pHmV","BATTERY","Temp","F_Temp","Turb","F_Turb","WIPERPOSITIONVOLT","CHLOROPHYLLRFU","ChlFluor","F_ChlFluor","Date","Time","fDOMQSU","fDOMRFU","ChlorophyllRFU","PHMV"
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","47.421","0","30.82","0","2.467","0","90.3","0","6.12","0","","","7.86","0","-73.9","5.92","26.407","0","6.53","0","1.231","","5.95","0",2025-10-01,"22:45","","","1.47",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","47.536","0","30.9","0","2.473","0","91.3","0","6.18","0","","","7.87","0","-74.8","5.91","26.427","0","6.64","0","1.234","","5.89","0",2025-10-01,"23:00","","","1.46",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","47.926","0","31.18","0","2.49","0","90.7","0","6.13","0","","","7.88","0","-75.3","5.92","26.456","0","8.36","0","1.225","","5.94","0",2025-10-01,"23:15","","","1.47",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","48.211","0","31.39","0","2.512","0","91.6","0","6.17","0","","","7.89","0","-76.1","5.91","26.542","0","10.05","0","1.222","","6.24","0",2025-10-01,"23:30","","","1.54",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.465","0","32.31","0","2.535","0","93.3","0","6.25","0","","","7.96","0","-80.2","5.91","26.599","0","9.9","0","1.223","","5.41","0",2025-10-01,"23:45","","","1.34",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.745","0","32.51","0","2.57","0","97.3","0","6.5","0","","","8.01","0","-83","5.92","26.709","0","12.21","0","1.217","","5.76","0",2025-10-02,"0:00","","","1.42",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.634","0","32.43","0","2.598","0","97.4","0","6.5","0","","","8.01","0","-83.1","5.91","26.706","0","20.6","0","1.22","","7.73","0",2025-10-02,"0:15","","","1.91",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.757","0","32.52","0","2.632","0","97","0","6.47","0","","","8.01","0","-83.3","5.92","26.739","0","14.48","0","1.231","","6.17","0",2025-10-02,"0:30","","","1.53",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.754","0","32.51","0","2.672","0","97.1","0","6.48","0","","","8.01","0","-83.3","5.91","26.729","0","17.03","0","1.223","","7.2","0",2025-10-02,"0:45","","","1.78",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.792","0","32.54","0","2.713","0","98.5","0","6.57","0","","","8.02","0","-84","5.91","26.748","0","14.04","0","1.219","","7.62","0",2025-10-02,"1:00","","","1.88",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.786","0","32.54","0","2.75","0","98.1","0","6.54","0","","","8.02","0","-83.7","5.92","26.745","0","14.48","0","1.219","","6.59","0",2025-10-02,"1:15","","","1.63",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.724","0","32.49","0","2.779","0","97.3","0","6.49","0","","","8","0","-82.9","5.91","26.728","0","13.55","0","1.217","","6.23","0",2025-10-02,"1:30","","","1.54",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.713","0","32.48","0","2.804","0","97.1","0","6.48","0","","","8","0","-82.9","5.91","26.701","0","12.5","0","1.22","","6.32","0",2025-10-02,"1:45","","","1.56",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.63","0","32.42","0","2.834","0","96.4","0","6.44","0","","","8","0","-82.5","5.91","26.678","0","8.75","0","1.224","","5.72","0",2025-10-02,"2:00","","","1.42",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.552","0","32.37","0","2.871","0","95.8","0","6.4","0","","","7.99","0","-82","5.91","26.634","0","7.81","0","1.222","","5.55","0",2025-10-02,"2:15","","","1.37",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.49","0","32.32","0","2.909","0","95.3","0","6.38","0","","","7.98","0","-81.5","5.92","26.594","0","7.37","0","1.218","","6.65","0",2025-10-02,"2:30","","","1.65",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.48","0","32.32","0","2.94","0","94.5","0","6.33","0","","","7.98","0","-81.5","5.91","26.574","0","10.72","0","1.218","","6.11","0",2025-10-02,"2:45","","","1.51",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.588","0","32.4","0","2.965","0","96.9","0","6.49","0","","","7.99","0","-82","5.91","26.508","0","10.65","0","1.219","","5.82","0",2025-10-02,"3:00","","","1.44",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.713","0","32.49","0","2.995","0","97.5","0","6.53","0","","","7.99","0","-82.2","5.91","26.488","0","10.42","0","1.218","","5.77","0",2025-10-02,"3:15","","","1.43",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.792","0","32.55","0","3.023","0","98","0","6.57","0","","","8","0","-82.8","5.91","26.467","0","9.96","0","1.221","","5.78","0",2025-10-02,"3:30","","","1.43",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.804","0","32.56","0","3.047","0","96.5","0","6.46","0","","","8","0","-82.4","5.92","26.445","0","10.2","0","1.221","","4.51","0",2025-10-02,"3:45","","","1.12",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.752","0","32.52","0","3.074","0","95","0","6.37","0","","","7.99","0","-82.1","5.91","26.406","0","6.89","0","1.217","","3.63","0",2025-10-02,"4:00","","","0.9",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.766","0","32.53","0","3.097","0","84.8","0","5.69","0","","","7.95","0","-79.3","5.91","26.405","0","7.07","0","1.225","","3.81","0",2025-10-02,"4:15","","","0.94",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.769","0","32.53","0","3.115","0","95.6","0","6.41","0","","","8","0","-82.4","5.91","26.407","0","6.95","0","1.226","","4.1","0",2025-10-02,"4:30","","","1.01",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.638","0","32.44","0","3.129","0","96.8","0","6.5","0","","","7.99","0","-82","5.91","26.425","0","7.41","0","1.22","","4.75","0",2025-10-02,"4:45","","","1.17",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.719","0","32.5","0","3.132","0","96.6","0","6.47","0","","","8","0","-82.4","5.92","26.46","0","9.44","0","1.234","","5.01","0",2025-10-02,"5:00","","","1.24",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.721","0","32.5","0","3.127","0","96.8","0","6.49","0","","","8","0","-82.5","5.9","26.482","0","8.61","0","1.223","","5.18","0",2025-10-02,"5:15","","","1.28",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.703","0","32.48","0","3.114","0","95.5","0","6.39","0","","","8","0","-82.7","5.91","26.556","0","11.9","0","1.219","","5.47","0",2025-10-02,"5:30","","","1.35",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.538","0","32.36","0","3.091","0","95.2","0","6.39","0","","","7.99","0","-81.9","5.9","26.401","0","10.45","0","1.216","","5.65","0",2025-10-02,"5:45","","","1.4",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.466","0","32.31","0","3.065","0","94.4","0","6.34","0","","","7.99","0","-81.7","5.91","26.416","0","9.27","0","1.229","","4.58","0",2025-10-02,"6:00","","","1.13",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","48.667","0","31.73","0","3.033","0","92.1","0","6.23","0","","","7.93","0","-78.2","5.91","26.203","0","9.35","0","1.232","","4.85","0",2025-10-02,"6:15","","","1.2",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","48.205","0","31.4","0","2.997","0","91.2","0","6.18","0","","","7.91","0","-76.8","5.9","26.16","0","8.08","0","1.222","","4.65","0",2025-10-02,"6:30","","","1.15",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","47.929","0","31.19","0","2.96","0","90.5","0","6.14","0","","","7.89","0","-76","5.91","26.149","0","8.43","0","1.216","","4.48","0",2025-10-02,"6:45","","","1.11",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","47.771","0","31.08","0","2.922","0","90","0","6.11","0","","","7.88","0","-75.4","5.9","26.149","0","7.29","0","1.227","","4.25","0",2025-10-02,"7:00","","","1.05",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","47.481","0","30.87","0","2.888","0","89.7","0","6.11","0","","","7.87","0","-74.6","5.91","26.112","0","6.57","0","1.223","","4.03","0",2025-10-02,"7:15","","","1",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","47.522","0","30.9","0","2.859","0","89","0","6.06","0","","","7.87","0","-74.6","5.91","26.083","0","7.47","0","1.223","","4.48","0",2025-10-02,"7:30","","","1.11",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","47.449","0","30.85","0","2.828","0","88.9","0","6.05","0","","","7.87","0","-74.5","5.9","26.091","0","6.89","0","1.222","","3.96","0",2025-10-02,"7:45","","","0.98",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","47.878","0","31.16","0","2.802","0","87.9","0","5.96","0","","","7.88","0","-75.3","5.91","26.164","0","7.45","0","1.218","","3.82","0",2025-10-02,"8:00","","","0.94",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","47.693","0","31.02","0","2.776","0","86.5","0","5.88","0","","","7.87","0","-74.5","5.9","26.108","0","4.76","0","1.219","","3.09","0",2025-10-02,"8:15","","","0.76",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","47.764","0","31.07","0","2.745","0","83","0","5.64","0","","","7.86","0","-74","5.9","26.126","0","6.65","0","1.216","","3.5","0",2025-10-02,"8:30","","","0.87",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","47.248","0","30.71","0","2.711","0","85","0","5.82","0","","","7.84","0","-72.7","5.9","25.862","0","6.77","0","1.221","","3.85","0",2025-10-02,"8:45","","","0.95",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","47.18","0","30.66","0","2.68","0","85.3","0","5.83","0","","","7.84","0","-72.9","5.89","25.912","0","6.37","0","1.227","","3.34","0",2025-10-02,"9:00","","","0.82",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","47.154","0","30.64","0","2.647","0","85.8","0","5.87","0","","","7.84","0","-72.5","5.9","25.884","0","6.29","0","1.232","","4.1","0",2025-10-02,"9:15","","","1.01",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","47.183","0","30.66","0","2.616","0","87","0","5.94","0","","","7.85","0","-73.3","5.89","25.954","0","5.87","0","1.232","","3.48","0",2025-10-02,"9:30","","","0.86",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","46.999","0","30.53","0","2.586","0","88.1","0","6.04","0","","","7.84","0","-72.8","5.9","25.824","0","6.07","0","1.233","","3.34","0",2025-10-02,"9:45","","","0.82",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","47.181","0","30.65","0","2.562","0","89.4","0","6.11","0","","","7.86","0","-73.7","5.9","25.96","0","6.6","0","1.224","","4.06","0",2025-10-02,"10:00","","","1",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","47.509","0","30.89","0","2.538","0","88.3","0","6.01","0","","","7.86","0","-74.1","5.89","26.03","0","5.78","0","1.221","","3.77","0",2025-10-02,"10:15","","","0.93",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","47.897","0","31.18","0","2.513","0","86.5","0","5.91","0","","","7.83","0","-72.3","5.9","25.736","0","8.81","0","1.217","","3.82","0",2025-10-02,"10:30","","","0.94",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","47.965","0","31.23","0","2.493","0","89.5","0","6.1","0","","","7.86","0","-74.2","5.89","25.872","0","7.45","0","1.234","","4.04","0",2025-10-02,"10:45","","","1",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","48.113","0","31.34","0","2.479","0","88.3","0","6.02","0","","","7.84","0","-72.9","5.89","25.819","0","7.5","0","1.226","","4.24","0",2025-10-02,"11:00","","","1.05",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","48.165","0","31.37","0","2.477","0","91","0","6.2","0","","","7.87","0","-74.5","5.9","25.866","0","7.08","0","1.225","","4.53","0",2025-10-02,"11:15","","","1.12",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","48.407","0","31.55","0","2.481","0","92.7","0","6.3","0","","","7.89","0","-75.9","5.89","25.979","0","6.93","0","1.223","","4.39","0",2025-10-02,"11:30","","","1.09",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","48.836","0","31.86","0","2.498","0","89.7","0","6.09","0","","","7.89","0","-75.6","5.89","25.945","0","9.33","0","1.22","","4.45","0",2025-10-02,"11:45","","","1.1",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.783","0","32.55","0","2.511","0","96.2","0","6.49","0","","","7.95","0","-79.7","5.89","26.074","0","10.71","0","1.219","","5.37","0",2025-10-02,"12:00","","","1.33",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.951","0","32.67","0","2.533","0","99.2","0","6.68","0","","","7.99","0","-82.2","5.89","26.15","0","12.79","0","1.216","","5.67","0",2025-10-02,"12:15","","","1.4",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.95","0","32.67","0","2.565","0","100.5","0","6.76","0","","","8.01","0","-83.4","5.9","26.224","0","15.86","0","1.215","","6.61","0",2025-10-02,"12:30","","","1.63",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.967","0","32.68","0","2.604","0","100.2","0","6.73","0","","","8.01","0","-83.1","5.89","26.274","0","22.54","0","1.221","","6.79","0",2025-10-02,"12:45","","","1.68",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.031","0","32.73","0","2.638","0","100.5","0","6.74","0","","","8.02","0","-83.5","5.9","26.322","0","18.31","0","1.228","","8.74","0",2025-10-02,"13:00","","","2.16",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.017","0","32.72","0","2.68","0","101.4","0","6.8","0","","","8.02","0","-83.7","5.89","26.308","0","16.02","0","1.218","","6.6","0",2025-10-02,"13:15","","","1.63",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.031","0","32.73","0","2.73","0","100.6","0","6.75","0","","","8.01","0","-83.3","5.89","26.3","0","15.2","0","1.223","","6.72","0",2025-10-02,"13:30","","","1.66",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.057","0","32.75","0","2.779","0","100.8","0","6.76","0","","","8.02","0","-83.6","5.9","26.328","0","14.44","0","1.234","","6.44","0",2025-10-02,"13:45","","","1.59",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.009","0","32.71","0","2.821","0","101.4","0","6.8","0","","","8.01","0","-83.4","5.89","26.346","0","13.4","0","1.221","","6.65","0",2025-10-02,"14:00","","","1.65",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.93","0","32.65","0","2.867","0","100.8","0","6.76","0","","","8.01","0","-82.9","5.89","26.36","0","14.27","0","1.223","","7.1","0",2025-10-02,"14:15","","","1.76",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.006","0","32.71","0","2.916","0","102.4","0","6.86","0","","","8.02","0","-83.6","5.89","26.433","0","14.14","0","1.215","","7.35","0",2025-10-02,"14:30","","","1.82",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.161","0","32.82","0","2.959","0","103.5","0","6.92","0","","","8.02","0","-84.1","5.89","26.484","0","13.07","0","1.221","","7.51","0",2025-10-02,"14:45","","","1.86",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.334","0","32.94","0","3.001","0","104.3","0","6.96","0","","","8.03","0","-84.7","5.9","26.529","0","15.91","0","1.225","","7.33","0",2025-10-02,"15:00","","","1.81",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.37","0","32.97","0","3.038","0","104","0","6.95","0","","","8.03","0","-84.7","5.89","26.54","0","10.43","0","1.226","","6.47","0",2025-10-02,"15:15","","","1.6",""
