DATE,TIME,F_Record,FILENAME,SITENAME,USERID,FAULTCODE,SpCond,F_SpCond,Sal,F_Sal,Level,F_Level,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,FDOMQSU,FDOMRFU,pH,F_pH,mVpH,BATTERY,Turb,F_Turb,Temp,F_Temp,WIPERPOSITIONVOLT,CHLOROPHYLLRFU,ChlFluor,F_ChlFluor
7/10/2025,13:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,24.939,0,15.09,0,-0.049,0,28.4,0,1.99,0,76.42,25.55,7.3,0,-30.5,6,7.36,0,29.643,0,1.183,1.82,7.49,0
7/10/2025,13:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,25.164,0,15.24,0,-0.065,0,27.6,0,1.93,0,78.05,26.1,7.3,0,-30.7,6,6.55,0,29.634,0,1.198,1.89,7.78,0
7/10/2025,14:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,24.821,0,15.01,0,-0.08,0,26.5,0,1.85,0,78.11,26.12,7.28,0,-29.3,6,6.82,0,29.633,0,1.202,1.83,7.55,0
7/10/2025,14:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,24.915,0,15.07,0,-0.099,0,26.2,0,1.83,0,77.49,25.91,7.27,0,-29,6,5.96,0,29.637,0,1.186,1.83,7.54,0
7/10/2025,14:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,24.519,0,14.81,0,-0.115,0,26.9,0,1.89,0,78.87,26.37,7.26,0,-28.3,6,5.95,0,29.669,0,1.198,1.78,7.33,0
7/10/2025,14:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,24.011,0,14.47,0,-0.128,0,29.2,0,2.05,0,79.7,26.65,7.28,0,-29.4,6,7.82,0,29.684,0,1.186,1.98,8.16,0
7/10/2025,15:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,22.558,0,13.52,0,-0.142,0,28.2,0,1.99,0,81.62,27.29,7.26,0,-28.4,6,7.44,0,29.727,0,1.196,1.99,8.21,0
7/10/2025,15:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,21.544,0,12.85,0,-0.156,0,27.2,0,1.93,0,82.98,27.74,7.24,0,-27.2,6,6.71,0,29.723,0,1.19,2.01,8.28,0
7/10/2025,15:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,20.609,0,12.24,0,-0.17,0,26.7,0,1.9,0,83.74,28,7.22,0,-26,6,6.97,0,29.754,0,1.183,2.06,8.5,0
7/10/2025,15:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,20.05,0,11.88,0,-0.182,0,26.7,0,1.89,0,84.8,28.35,7.22,0,-26,5.99,6.72,0,29.831,0,1.199,2.16,8.88,0
7/10/2025,16:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,20.428,0,12.13,0,-0.196,0,25.3,0,1.79,0,85.26,28.5,7.2,0,-24.8,6,7.04,0,29.819,0,1.198,2.05,8.45,0
7/10/2025,16:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,19.634,0,11.61,0,-0.204,0,23.3,0,1.66,0,85.16,28.47,7.2,0,-24.9,6,5.49,0,29.814,0,1.197,1.66,6.84,0
7/10/2025,16:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,19.153,0,11.3,0,-0.211,0,24.5,0,1.74,0,86.32,28.86,7.21,0,-25,6,5.82,0,29.83,0,1.189,1.85,7.63,0
7/10/2025,16:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,18.24,0,10.72,0,-0.218,0,26,0,1.85,0,87.65,29.3,7.19,0,-24.1,6,5.81,0,29.935,0,1.192,1.86,7.65,0
7/10/2025,17:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,17.775,0,10.42,0,-0.227,0,24.7,0,1.76,0,87.74,29.33,7.19,0,-23.9,6,5.99,0,30.01,0,1.192,1.9,7.81,0
7/10/2025,17:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,16.92,0,9.87,0,-0.233,0,23.5,0,1.68,0,89.51,29.92,7.16,0,-22.5,6,6.28,0,30.124,0,1.191,1.82,7.51,0
7/10/2025,17:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,15.491,0,8.97,0,-0.237,0,25.6,0,1.83,0,90.26,30.17,7.16,0,-22,6,6.14,0,30.432,0,1.185,1.87,7.69,0
7/10/2025,17:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,17.346,0,10.14,0,-0.248,0,29.3,0,2.08,0,86.96,29.07,7.16,0,-22.3,6,9.57,0,30.573,0,1.195,1.99,8.2,0
7/10/2025,18:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,13.03,0,7.43,0,-0.249,0,35.1,0,2.51,0,90.15,30.13,7.18,0,-23.4,6,7.8,0,30.886,0,1.195,2.03,8.38,0
7/10/2025,18:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,14.401,0,8.28,0,-0.247,0,29.8,0,2.12,0,89.66,29.97,7.16,0,-22.3,6,7.56,0,30.847,0,1.194,1.74,7.17,0
7/10/2025,18:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,10.508,0,5.88,0,-0.231,0,44,0,3.14,0,90.42,30.22,7.2,0,-24.7,6,10.11,0,31.379,0,1.184,2.04,8.4,0
7/10/2025,18:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,10.001,0,5.58,0,-0.219,0,46.4,0,3.33,0,94.4,31.55,7.18,0,-23.4,6,10.01,0,31.258,0,1.195,2.35,9.66,0
7/10/2025,19:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,9.397,0,5.21,0,-0.213,0,68.1,0,4.86,0,91.59,30.61,7.32,0,-32.2,6,14.53,0,31.757,0,1.191,3.4,13.98,0
7/10/2025,19:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,7.779,0,4.26,0,-0.199,0,72.4,0,5.18,0,94.33,31.52,7.31,0,-31.2,5.99,12.37,0,31.931,0,1.2,3.39,13.97,0
7/10/2025,19:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,8.566,0,4.72,0,-0.168,0,73.6,0,5.26,0,93.35,31.2,7.32,0,-32.1,6,16.39,0,31.802,0,1.186,3.73,15.36,0
7/10/2025,19:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,9.267,0,5.14,0,-0.138,0,77.8,0,5.56,0,93.15,31.13,7.37,0,-35.4,6,15.28,0,31.707,0,1.189,4.01,16.52,0
7/10/2025,20:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,10.723,0,6.01,0,-0.109,0,85.8,0,6.09,0,91.98,30.74,7.47,0,-41.2,6,12.38,0,31.791,0,1.19,4.21,17.31,0
7/10/2025,20:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,11.101,0,6.24,0,-0.073,0,83.4,0,5.92,0,91.3,30.51,7.46,0,-40.6,6,12.91,0,31.67,0,1.202,4.45,18.29,0
7/10/2025,20:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,12.351,0,7.01,0,-0.036,0,83.7,0,5.93,0,89.9,30.05,7.47,0,-41.4,6,14.87,0,31.536,0,1.191,4.04,16.61,0
7/10/2025,20:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,14.386,0,8.26,0,0.007,0,80.2,0,5.66,0,88.57,29.61,7.48,0,-41.6,6,12.91,0,31.372,0,1.183,3.68,15.13,0
7/10/2025,21:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,16.783,0,9.77,0,0.048,0,76.8,0,5.39,0,85.69,28.65,7.51,0,-43.5,6,15.79,0,31.223,0,1.201,3.67,15.11,0
7/10/2025,21:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,19.496,0,11.5,0,0.092,0,73.9,0,5.15,0,82.08,27.44,7.5,0,-43,6,17.07,0,31.066,0,1.187,3.48,14.33,0
7/10/2025,21:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,22.269,0,13.3,0,0.14,0,70.2,0,4.85,0,77.46,25.9,7.51,0,-43.9,6,19.4,0,31.076,0,1.195,3.43,14.11,0
7/10/2025,21:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,24.158,0,14.54,0,0.185,0,74.2,0,5.08,0,74.8,25.01,7.61,0,-49.5,6,17.26,0,31.154,0,1.197,3.19,13.13,0
7/10/2025,22:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,25.07,0,15.14,0,0.223,0,75.6,0,5.15,0,72.16,24.14,7.65,0,-52.3,6,18.21,0,31.234,0,1.194,3.1,12.74,0
7/10/2025,22:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,25.346,0,15.33,0,0.26,0,75.2,0,5.12,0,71.73,23.99,7.65,0,-52.2,6,16.87,0,31.18,0,1.183,3.09,12.73,0
7/10/2025,22:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,25.673,0,15.54,0,0.288,0,74.8,0,5.09,0,71.91,24.05,7.66,0,-52.4,6,16.5,0,31.107,0,1.198,3.01,12.4,0
7/10/2025,22:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,26.449,0,16.06,0,0.307,0,72.8,0,4.95,0,67.98,22.74,7.66,0,-53,6,24.5,0,31.083,0,1.185,3.16,13.01,0
7/10/2025,23:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,27.342,0,16.66,0,0.322,0,69.3,0,4.7,0,68.7,22.98,7.62,0,-50.2,6,16.31,0,31.057,0,1.197,2.68,11.02,0
7/10/2025,23:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,29.515,0,18.12,0,0.327,0,70,0,4.71,0,63.48,21.24,7.68,0,-54.1,6,23.11,0,31.004,0,1.187,2.78,11.43,0
7/10/2025,23:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,28.716,0,17.58,0,0.327,0,65.5,0,4.42,0,67.28,22.51,7.65,0,-52.3,6,12.5,0,30.972,0,1.198,2.24,9.21,0
7/10/2025,23:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,30.565,0,18.84,0,0.316,0,65.3,0,4.38,0,63.11,21.12,7.66,0,-52.8,6,13.19,0,30.966,0,1.19,2.4,9.89,0
7/11/2025,0:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,31.371,0,19.38,0,0.302,0,54.8,0,3.67,0,62.2,20.82,7.59,0,-48.3,6,11.68,0,30.968,0,1.186,1.81,7.47,0
7/11/2025,0:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,32.329,0,20.04,0,0.278,0,60.5,0,4.03,0,59.76,20,7.64,0,-51.7,6,13.46,0,30.952,0,1.189,2.1,8.64,0
7/11/2025,0:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,29.014,0,17.79,0,0.258,0,65.9,0,4.45,0,66.98,22.41,7.65,0,-52.2,6,11.63,0,30.962,0,1.196,2.47,10.18,0
7/11/2025,0:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,27.778,0,16.95,0,0.231,0,62.3,0,4.22,0,69.57,23.27,7.62,0,-50.1,6.01,16.98,0,30.969,0,1.187,2.45,10.1,0
7/11/2025,1:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,25.679,0,15.55,0,0.204,0,63.8,0,4.36,0,73.27,24.51,7.57,0,-47.1,6,12.25,0,30.912,0,1.193,2.62,10.79,0
7/11/2025,1:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,23.594,0,14.18,0,0.179,0,62.4,0,4.31,0,77.35,25.87,7.52,0,-44.1,6,11.71,0,30.75,0,1.195,2.45,10.08,0
7/11/2025,1:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,23.818,0,14.32,0,0.15,0,62.9,0,4.33,0,76.92,25.72,7.54,0,-45.4,6,12.95,0,30.844,0,1.196,2.69,11.09,0
7/11/2025,1:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,22.479,0,13.45,0,0.126,0,57.5,0,3.99,0,80.07,26.77,7.46,0,-40.4,6,11.51,0,30.738,0,1.183,2.46,10.14,0
7/11/2025,2:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,21.071,0,12.53,0,0.102,0,56.1,0,3.91,0,82.69,27.65,7.42,0,-38.3,6,12.8,0,30.694,0,1.202,2.48,10.22,0
7/11/2025,2:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,21.002,0,12.48,0,0.075,0,54.1,0,3.78,0,83.74,28,7.4,0,-37,6,9.45,0,30.687,0,1.192,2.65,10.93,0
7/11/2025,2:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,20.715,0,12.3,0,0.051,0,52.7,0,3.68,0,84.41,28.22,7.38,0,-35.4,6,9.65,0,30.623,0,1.191,2.33,9.59,0
7/11/2025,2:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,22.252,0,13.3,0,0.032,0,56.4,0,3.91,0,81.89,27.38,7.43,0,-38.9,6,9.34,0,30.764,0,1.192,2.62,10.8,0
7/11/2025,3:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,22.082,0,13.19,0,0.011,0,58.3,0,4.05,0,82.28,27.51,7.43,0,-38.5,6,10.66,0,30.692,0,1.198,2.99,12.29,0
7/11/2025,3:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,21.768,0,12.98,0,-0.01,0,57.7,0,4.01,0,83.03,27.76,7.44,0,-39.4,6,11.47,0,30.719,0,1.202,3.01,12.39,0
7/11/2025,3:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,18.078,0,10.6,0,-0.026,0,57.3,0,4.05,0,90.06,30.1,7.38,0,-35.7,6.01,9.35,0,30.463,0,1.2,2.71,11.15,0
7/11/2025,3:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,19.715,0,11.65,0,-0.045,0,57.2,0,4.02,0,87.05,29.1,7.39,0,-36.1,6,9.87,0,30.541,0,1.184,2.99,12.31,0
7/11/2025,4:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,20.365,0,12.07,0,-0.065,0,55,0,3.86,0,86.33,28.86,7.38,0,-35.7,6,9.52,0,30.561,0,1.198,2.9,11.93,0
7/11/2025,4:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,20.085,0,11.89,0,-0.082,0,53.1,0,3.72,0,86.72,28.99,7.37,0,-35.2,6,9.52,0,30.609,0,1.189,2.93,12.07,0
7/11/2025,4:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,20.672,0,12.27,0,-0.099,0,49.6,0,3.47,0,85.28,28.51,7.33,0,-32.8,6,8.66,0,30.597,0,1.187,2.54,10.44,0
7/11/2025,4:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,20.372,0,12.08,0,-0.112,0,48.6,0,3.41,0,86.02,28.75,7.31,0,-31.1,6,8.84,0,30.458,0,1.191,2.73,11.23,0
7/11/2025,5:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,19.329,0,11.41,0,-0.126,0,44.5,0,3.14,0,88.22,29.49,7.29,0,-30.1,6.01,7.88,0,30.426,0,1.196,2.34,9.65,0
7/11/2025,5:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,18.408,0,10.82,0,-0.14,0,38.1,0,2.7,0,88.14,29.46,7.26,0,-28.1,6,8.37,0,30.345,0,1.185,2.21,9.12,0
7/11/2025,5:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,17.687,0,10.36,0,-0.15,0,36.7,0,2.61,0,89.01,29.75,7.25,0,-27.9,6,7.67,0,30.278,0,1.198,2.13,8.76,0
7/11/2025,5:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,16.965,0,9.9,0,-0.157,0,38.6,0,2.75,0,89.25,29.83,7.24,0,-27.2,6,9.42,0,30.224,0,1.185,2.22,9.15,0
7/11/2025,6:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,16.871,0,9.84,0,-0.167,0,37,0,2.64,0,89.37,29.87,7.25,0,-27.5,6,9.42,0,30.227,0,1.188,2.24,9.23,0
7/11/2025,6:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,16.508,0,9.61,0,-0.175,0,32.7,0,2.34,0,90.95,30.4,7.21,0,-25.4,6.01,8.33,0,30.192,0,1.191,2.03,8.35,0
7/11/2025,6:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,16.067,0,9.33,0,-0.18,0,32.1,0,2.3,0,92.29,30.84,7.22,0,-25.8,6,7.08,0,30.136,0,1.193,2.05,8.43,0
7/11/2025,6:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,15.752,0,9.13,0,-0.186,0,38.6,0,2.77,0,91.3,30.51,7.23,0,-26.7,6.01,7.65,0,30.138,0,1.185,2.04,8.38,0
7/11/2025,7:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,14.836,0,8.56,0,-0.19,0,37.5,0,2.71,0,93.16,31.14,7.21,0,-25.3,6,8.07,0,30.007,0,1.195,2.31,9.51,0
7/11/2025,7:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,13.734,0,7.88,0,-0.183,0,33.9,0,2.46,0,94,31.42,7.19,0,-24.3,6,7.62,0,29.853,0,1.199,2.2,9.06,0
7/11/2025,7:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,13.147,0,7.51,0,-0.17,0,30.3,0,2.2,0,96.58,32.27,7.16,0,-22.2,6.01,6.61,0,29.764,0,1.193,1.88,7.73,0
7/11/2025,7:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,12.258,0,6.97,0,-0.158,0,36.2,0,2.65,0,99.02,33.09,7.17,0,-22.9,6,6.83,0,29.668,0,1.196,2.15,8.84,0
7/11/2025,8:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,11.045,0,6.23,0,-0.144,0,40.5,0,2.99,0,96.47,32.24,7.19,0,-24,6,8.63,0,29.355,0,1.19,2.38,9.81,0
7/11/2025,8:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,11.568,0,6.55,0,-0.125,0,42,0,3.1,0,96.52,32.26,7.19,0,-24,6.01,12.17,0,29.394,0,1.193,2.34,9.63,0
7/11/2025,8:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,12.705,0,7.24,0,-0.103,0,48.6,0,3.55,0,95.81,32.02,7.23,0,-26.2,6.01,10.51,0,29.618,0,1.183,3.06,12.59,0
7/11/2025,8:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,13.31,0,7.62,0,-0.081,0,51.4,0,3.75,0,95.78,32.01,7.25,0,-27.8,6.01,10.53,0,29.661,0,1.194,2.96,12.17,0
7/11/2025,9:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,14.217,0,8.18,0,-0.055,0,55.2,0,4,0,93.63,31.29,7.29,0,-30.3,6.01,10.23,0,29.755,0,1.199,3.33,13.72,0
7/11/2025,9:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,15.246,0,8.82,0,-0.031,0,57.6,0,4.15,0,92.31,30.85,7.31,0,-31.5,6.01,9.36,0,29.985,0,1.19,3.37,13.87,0
7/11/2025,9:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,15.843,0,9.19,0,-0.007,0,62.5,0,4.48,0,90.54,30.26,7.35,0,-34,6,11.51,0,30.18,0,1.186,3.51,14.46,0
7/11/2025,9:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,15.951,0,9.26,0,0.02,0,61.9,0,4.43,0,90.76,30.34,7.34,0,-33.4,6,9.95,0,30.223,0,1.196,3.18,13.07,0
7/11/2025,10:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,16.227,0,9.43,0,0.048,0,73.8,0,5.25,0,89.43,29.89,7.45,0,-39.7,6,11.37,0,30.574,0,1.193,4.39,18.07,0
7/11/2025,10:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,18.021,0,10.57,0,0.073,0,74.1,0,5.23,0,86.98,29.08,7.47,0,-41.3,6,11.5,0,30.681,0,1.184,3.98,16.39,0
7/11/2025,10:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,18.803,0,11.06,0,0.097,0,77.4,0,5.43,0,85.5,28.58,7.51,0,-43.5,6.01,12.09,0,30.844,0,1.191,4.08,16.77,0
7/11/2025,10:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,22.099,0,13.2,0,0.117,0,71.2,0,4.95,0,81.66,27.3,7.52,0,-44.1,6,12.7,0,30.695,0,1.195,4.04,16.64,0
7/11/2025,11:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,25.597,0,15.51,0,0.129,0,55.9,0,3.85,0,76.51,25.59,7.43,0,-38.7,6,11.4,0,30.517,0,1.191,3.27,13.46,0
7/11/2025,11:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,26.986,0,16.43,0,0.134,0,48.2,0,3.3,0,74.1,24.78,7.42,0,-38.3,6,11.37,0,30.492,0,1.19,2.75,11.33,0
7/11/2025,11:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,27.957,0,17.08,0,0.134,0,50,0,3.41,0,72.76,24.34,7.45,0,-39.9,6,10.51,0,30.495,0,1.194,2.62,10.78,0
7/11/2025,11:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,29.799,0,18.33,0,0.128,0,47.1,0,3.2,0,68.99,23.08,7.42,0,-37.9,6.01,9.16,0,30.475,0,1.199,2.75,11.32,0
7/11/2025,12:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,30.885,0,19.07,0,0.115,0,38.9,0,2.63,0,67.72,22.66,7.38,0,-35.7,6.01,9.31,0,30.447,0,1.196,2.2,9.05,0
7/11/2025,12:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,31.546,0,19.52,0,0.096,0,38.2,0,2.58,0,66.56,22.27,7.43,0,-38.5,6.01,12.13,0,30.35,0,1.195,2.76,11.37,0
7/11/2025,12:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,31.349,0,19.38,0,0.076,0,44.7,0,3.02,0,66.5,22.25,7.48,0,-41.6,6.01,14.27,0,30.349,0,1.199,3.28,13.5,0
7/11/2025,12:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,30.976,0,19.13,0,0.059,0,44.8,0,3.03,0,66.9,22.39,7.47,0,-41.2,6.01,13.03,0,30.358,0,1.194,2.98,12.27,0
7/11/2025,13:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,30.318,0,18.68,0,0.039,0,40.2,0,2.72,0,66.22,22.16,7.42,0,-38,6.01,12.95,0,30.387,0,1.195,2.54,10.46,0
7/11/2025,13:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,29.81,0,18.34,0,0.016,0,38.1,0,2.59,0,68.04,22.76,7.42,0,-37.8,6.01,9.81,0,30.402,0,1.192,2.42,9.96,0
7/11/2025,13:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,29.021,0,17.8,0,-0.001,0,37.1,0,2.53,0,71.57,23.94,7.4,0,-36.8,6.01,8.19,0,30.415,0,1.192,2.21,9.11,0
7/11/2025,13:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,27.217,0,16.59,0,-0.011,0,36.5,0,2.5,0,73.9,24.71,7.38,0,-35.9,6,7.96,0,30.451,0,1.199,2.34,9.64,0
7/11/2025,14:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,25.758,0,15.61,0,-0.029,0,38.4,0,2.65,0,77.11,25.79,7.38,0,-35.4,6,7.83,0,30.455,0,1.189,2.61,10.77,0
7/11/2025,14:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,26.108,0,15.85,0,-0.05,0,37.1,0,2.55,0,75.99,25.41,7.37,0,-34.9,6.01,7.52,0,30.432,0,1.195,2.47,10.18,0
7/11/2025,14:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,24.559,0,14.82,0,-0.065,0,33.4,0,2.31,0,77.57,25.94,7.35,0,-33.7,6.01,6.83,0,30.428,0,1.191,2.04,8.41,0
7/11/2025,14:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,26.549,0,16.14,0,-0.082,0,33.5,0,2.31,0,75.34,25.2,7.36,0,-34.6,6.01,8.07,0,30.407,0,1.19,2.53,10.44,0
7/11/2025,15:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,27.041,0,16.47,0,-0.101,0,35.6,0,2.44,0,75.04,25.1,7.37,0,-34.8,6.01,8.2,0,30.403,0,1.184,2.64,10.88,0
7/11/2025,15:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,27.103,0,16.51,0,-0.116,0,32.9,0,2.26,0,73.85,24.7,7.35,0,-33.6,6.01,7.18,0,30.405,0,1.184,2.21,9.11,0
7/11/2025,15:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,0,25.834,0,15.66,0,-0.131,0,36.4,0,2.5,0,76.14,25.46,7.34,0,-33.3,6.01,8,0,30.446,0,1.196,2.41,9.94,0
