DATE,TIME,F_Record,FILENAME,SITENAME,USERID,FAULTCODE,Level,F_Level,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,FDOMQSU,FDOMRFU,pH,F_pH,pHmV,BATTERY,Turb,F_Turb,WIPERPOSITIONVOLT,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,CHLOROPHYLLRFU,ChlFluor,F_ChlFluor
6/10/2025,19:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.295,0,97.4,0,6.74,0,69,22.91,7.79,0,-61.4,6.19,25,0,1.202,31.849,0,17.963,0,10.51,0,3.4,13.71,0
6/10/2025,19:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.276,0,100,0,6.89,0,73.7,24.48,7.77,0,-60.5,6.19,13.17,0,1.185,31.986,0,18.413,0,10.8,0,2.81,11.29,0
6/10/2025,19:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.252,0,100.2,0,6.92,0,72.75,24.16,7.82,0,-63.4,6.18,14.74,0,1.189,31.791,0,18.698,0,10.98,0,2.84,11.42,0
6/10/2025,20:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.226,0,97.8,0,6.75,0,72.25,24,7.8,0,-62,6.19,15.54,0,1.184,31.655,0,19.249,0,11.34,0,2.61,10.51,0
6/10/2025,20:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.203,0,97.7,0,6.75,0,71.82,23.85,7.8,0,-62.4,6.19,14.68,0,1.19,31.5,0,19.77,0,11.67,0,2.62,10.55,0
6/10/2025,20:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.171,0,97.1,0,6.71,0,71.68,23.8,7.8,0,-62.4,6.19,12.98,0,1.195,31.435,0,20.543,0,12.17,0,2.45,9.84,0
6/10/2025,20:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.134,0,94,0,6.46,0,71.06,23.6,7.8,0,-62,6.18,13.56,0,1.186,31.395,0,21.77,0,12.97,0,2.47,9.93,0
6/10/2025,21:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.094,0,91.5,0,6.29,0,70.15,23.3,7.78,0,-60.8,6.19,14.78,0,1.19,31.104,0,23.049,0,13.81,0,2.29,9.2,0
6/10/2025,21:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.055,0,85.4,0,5.85,0,70.68,23.47,7.73,0,-58,6.19,17.97,0,1.19,30.915,0,25.029,0,15.12,0,2.3,9.23,0
6/10/2025,21:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.015,0,81.9,0,5.59,0,69.9,23.21,7.71,0,-56.5,6.19,19.48,0,1.186,30.757,0,26.802,0,16.3,0,2.35,9.43,0
6/10/2025,21:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.025,0,76.2,0,5.17,0,68.36,22.7,7.68,0,-54.5,6.19,20.22,0,1.184,30.631,0,28.934,0,17.74,0,2.47,9.93,0
6/10/2025,22:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.06,0,75.7,0,5.13,0,66.7,22.14,7.69,0,-55.4,6.18,18.75,0,1.202,30.584,0,29.97,0,18.44,0,2.37,9.54,0
6/10/2025,22:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.094,0,77.1,0,5.2,0,64.62,21.45,7.72,0,-57,6.19,20.21,0,1.185,30.626,0,30.803,0,19,0,2.34,9.39,0
6/10/2025,22:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.128,0,78.7,0,5.3,0,64.46,21.39,7.75,0,-58.8,6.19,18.46,0,1.191,30.531,0,31.498,0,19.48,0,2.3,9.24,0
6/10/2025,22:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.149,0,77.8,0,5.24,0,62.22,20.65,7.74,0,-58.6,6.19,23.48,0,1.183,30.456,0,31.874,0,19.74,0,2.4,9.64,0
6/10/2025,23:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.163,0,77.5,0,5.22,0,63.21,20.98,7.76,0,-59.3,6.19,18.34,0,1.195,30.307,0,32.411,0,20.11,0,2.29,9.22,0
6/10/2025,23:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.173,0,75.5,0,5.1,0,64.3,21.34,7.73,0,-57.8,6.19,14.97,0,1.202,30.197,0,32.437,0,20.13,0,2.2,8.82,0
6/10/2025,23:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.165,0,67.5,0,4.56,0,64.58,21.43,7.66,0,-53.6,6.19,14.48,0,1.201,30.174,0,32.195,0,19.97,0,1.94,7.81,0
6/10/2025,23:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.145,0,70,0,4.73,0,64.63,21.45,7.69,0,-55.1,6.19,13.72,0,1.2,30.189,0,32.297,0,20.04,0,2.03,8.17,0
6/11/2025,0:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.118,0,73.6,0,4.96,0,64.75,21.49,7.73,0,-57.5,6.19,14.64,0,1.193,30.266,0,32.296,0,20.03,0,2.07,8.31,0
6/11/2025,0:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.096,0,73.6,0,4.96,0,65.52,21.75,7.71,0,-56.6,6.19,14.31,0,1.183,30.358,0,31.998,0,19.83,0,2.16,8.67,0
6/11/2025,0:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.072,0,73.4,0,4.95,0,65.86,21.86,7.71,0,-56.8,6.19,16.49,0,1.185,30.397,0,31.458,0,19.46,0,2.22,8.9,0
6/11/2025,0:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.049,0,71.4,0,4.85,0,67.97,22.57,7.66,0,-53.7,6.19,13.36,0,1.194,30.361,0,29.762,0,18.3,0,2.15,8.64,0
6/11/2025,1:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.024,0,69.2,0,4.72,0,68.39,22.71,7.65,0,-52.9,6.19,14.03,0,1.19,30.329,0,29.201,0,17.93,0,2.17,8.7,0
6/11/2025,1:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.002,0,66.5,0,4.54,0,69.11,22.95,7.62,0,-50.9,6.19,12.61,0,1.197,30.367,0,28.387,0,17.38,0,2.2,8.82,0
6/11/2025,1:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.018,0,65.3,0,4.43,0,67.93,22.55,7.61,0,-50.7,6.19,14.74,0,1.184,30.484,0,29.72,0,18.27,0,2.21,8.86,0
6/11/2025,1:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.038,0,67.9,0,4.61,0,69.27,23,7.64,0,-52.4,6.19,15.29,0,1.189,30.528,0,29.118,0,17.87,0,2.41,9.7,0
6/11/2025,2:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.058,0,67.1,0,4.55,0,69.01,22.91,7.64,0,-52,6.19,13.8,0,1.196,30.541,0,29.439,0,18.08,0,2.25,9.05,0
6/11/2025,2:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.077,0,67.9,0,4.63,0,71.11,23.62,7.63,0,-51.6,6.19,12.79,0,1.195,30.534,0,28.037,0,17.14,0,2.27,9.13,0
6/11/2025,2:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.099,0,64.9,0,4.4,0,69.21,22.98,7.59,0,-49.4,6.19,12.31,0,1.189,30.557,0,29.265,0,17.96,0,2.32,9.3,0
6/11/2025,2:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.118,0,66,0,4.5,0,71.73,23.82,7.61,0,-50.3,6.19,12.4,0,1.196,30.597,0,27.809,0,16.98,0,2.35,9.44,0
6/11/2025,3:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.136,0,64.6,0,4.39,0,70.63,23.45,7.58,0,-48.4,6.19,12.08,0,1.189,30.615,0,28.563,0,17.49,0,2.34,9.41,0
6/11/2025,3:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.153,0,64.9,0,4.42,0,71.49,23.74,7.59,0,-49.3,6.19,11.85,0,1.191,30.647,0,27.861,0,17.02,0,2.39,9.59,0
6/11/2025,3:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.17,0,64.7,0,4.43,0,71.81,23.85,7.58,0,-48.5,6.19,11.47,0,1.186,30.552,0,27.222,0,16.59,0,2.31,9.3,0
6/11/2025,3:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.185,0,62.9,0,4.31,0,70.85,23.53,7.54,0,-46.5,6.19,10.94,0,1.185,30.479,0,27.332,0,16.66,0,2.26,9.08,0
6/11/2025,4:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.2,0,58.1,0,3.96,0,69.93,23.22,7.53,0,-45.4,6.19,11.41,0,1.199,30.534,0,28.365,0,17.36,0,2.27,9.13,0
6/11/2025,4:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.213,0,55.9,0,3.82,0,70.98,23.57,7.5,0,-43.8,6.19,11.81,0,1.184,30.492,0,27.623,0,16.86,0,2.13,8.56,0
6/11/2025,4:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.223,0,55.8,0,3.83,0,71.94,23.89,7.49,0,-43.2,6.19,10.22,0,1.187,30.464,0,27.094,0,16.51,0,2.25,9.04,0
6/11/2025,4:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.234,0,56,0,3.83,0,72.29,24.01,7.49,0,-43.3,6.19,10.32,0,1.192,30.485,0,26.958,0,16.41,0,2.28,9.17,0
6/11/2025,5:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.244,0,56.8,0,3.91,0,73.14,24.29,7.49,0,-43.3,6.19,10.16,0,1.193,30.434,0,26.086,0,15.83,0,2.25,9.04,0
6/11/2025,5:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.25,0,55.2,0,3.81,0,73.28,24.34,7.46,0,-41.3,6.19,10.17,0,1.201,30.384,0,25.504,0,15.45,0,2.17,8.71,0
6/11/2025,5:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.257,0,53.7,0,3.7,0,73.2,24.31,7.45,0,-40.5,6.19,12.39,0,1.193,30.381,0,25.46,0,15.42,0,2.32,9.33,0
6/11/2025,5:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.264,0,53.7,0,3.72,0,73.86,24.53,7.45,0,-40.5,6.19,9.79,0,1.185,30.343,0,24.813,0,14.99,0,2.41,9.67,0
6/11/2025,6:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.27,0,53.1,0,3.68,0,74.35,24.7,7.46,0,-41.3,6.19,9.53,0,1.198,30.338,0,24.617,0,14.86,0,2.32,9.33,0
6/11/2025,6:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.277,0,53.4,0,3.7,0,74.17,24.64,7.47,0,-42,6.19,8.99,0,1.194,30.367,0,24.597,0,14.85,0,2.48,9.99,0
6/11/2025,6:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.283,0,55.6,0,3.85,0,74.82,24.85,7.47,0,-41.8,6.19,9.13,0,1.184,30.414,0,24.455,0,14.75,0,2.46,9.89,0
6/11/2025,6:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.287,0,54.2,0,3.76,0,74.87,24.87,7.46,0,-41.4,6.19,9.06,0,1.184,30.357,0,23.889,0,14.38,0,2.49,9.99,0
6/11/2025,7:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.29,0,53.8,0,3.75,0,74.54,24.76,7.44,0,-40.3,6.19,10.14,0,1.196,30.268,0,23.207,0,13.93,0,2.18,8.77,0
6/11/2025,7:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.289,0,54.2,0,3.78,0,75.26,25,7.44,0,-40.3,6.19,7.87,0,1.192,30.241,0,23.241,0,13.95,0,2.22,8.91,0
6/11/2025,7:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.28,0,58.9,0,4.12,0,76.32,25.35,7.47,0,-41.9,6.19,8.79,0,1.183,30.211,0,22.479,0,13.45,0,2.49,10.02,0
6/11/2025,7:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.265,0,60.5,0,4.27,0,77.74,25.83,7.47,0,-41.7,6.19,8.45,0,1.19,29.955,0,21.09,0,12.55,0,2.61,10.51,0
6/11/2025,8:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.253,0,65.5,0,4.67,0,77.5,25.75,7.5,0,-43.5,6.19,10.9,0,1.198,29.657,0,20.234,0,12,0,2.88,11.6,0
6/11/2025,8:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.24,0,68.3,0,4.86,0,77.67,25.81,7.52,0,-44.8,6.19,10.37,0,1.191,29.732,0,20.102,0,11.92,0,2.88,11.58,0
6/11/2025,8:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.224,0,70.5,0,5.01,0,77.75,25.83,7.54,0,-46,6.19,11.34,0,1.197,29.684,0,20.456,0,12.15,0,3.09,12.43,0
6/11/2025,8:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.202,0,74,0,5.26,0,77.97,25.9,7.56,0,-47.6,6.19,9.58,0,1.192,29.699,0,20.5,0,12.17,0,2.76,11.09,0
6/11/2025,9:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.183,0,77.4,0,5.48,0,75.26,25,7.61,0,-50.4,6.19,10.82,0,1.184,29.761,0,21.366,0,12.74,0,2.4,9.64,0
6/11/2025,9:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.16,0,78.7,0,5.53,0,73.58,24.44,7.62,0,-50.9,6.19,11.13,0,1.191,30.07,0,22.094,0,13.21,0,2.28,9.16,0
6/11/2025,9:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.141,0,80.4,0,5.63,0,72.72,24.15,7.63,0,-51.9,6.19,11.77,0,1.187,30.267,0,22.085,0,13.2,0,2.27,9.13,0
6/11/2025,9:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.118,0,82.3,0,5.74,0,72.23,23.99,7.65,0,-53.1,6.19,12.76,0,1.188,30.272,0,22.9,0,13.73,0,2.23,8.96,0
6/11/2025,10:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.095,0,83.5,0,5.79,0,71.95,23.89,7.66,0,-53.4,6.19,11.57,0,1.191,30.541,0,23.164,0,13.9,0,2.2,8.82,0
6/11/2025,10:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.075,0,82,0,5.67,0,71.01,23.58,7.65,0,-53.1,6.19,13.02,0,1.186,30.463,0,24.683,0,14.9,0,2.34,9.4,0
6/11/2025,10:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.053,0,81.1,0,5.59,0,70.51,23.42,7.66,0,-53.4,6.19,13.32,0,1.19,30.608,0,25.003,0,15.11,0,2.42,9.74,0
6/11/2025,10:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.041,0,79.4,0,5.43,0,69.49,23.07,7.65,0,-53.1,6.19,14.11,0,1.184,30.709,0,26.124,0,15.85,0,2.39,9.62,0
6/11/2025,11:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.028,0,68.9,0,4.72,0,68.81,22.85,7.6,0,-49.9,6.19,13.92,0,1.195,30.481,0,27.382,0,16.7,0,2.38,9.57,0
6/11/2025,11:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.022,0,72.8,0,4.97,0,68.83,22.85,7.6,0,-50.1,6.19,14.58,0,1.184,30.565,0,27.942,0,17.07,0,2.41,9.69,0
6/11/2025,11:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.026,0,65.4,0,4.47,0,69.08,22.94,7.56,0,-47.6,6.19,13.24,0,1.197,30.378,0,28.351,0,17.35,0,2.63,10.58,0
6/11/2025,11:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.037,0,54.7,0,3.73,0,67.5,22.41,7.5,0,-43.9,6.19,12.81,0,1.191,30.064,0,29.826,0,18.35,0,2.36,9.48,0
6/11/2025,12:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.047,0,56.1,0,3.83,0,67.11,22.28,7.52,0,-45,6.19,15.94,0,1.185,30.016,0,29.998,0,18.47,0,2.46,9.88,0
6/11/2025,12:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.059,0,65.4,0,4.48,0,69.06,22.93,7.56,0,-47.2,6.19,12.8,0,1.203,30.072,0,28.664,0,17.57,0,2.77,11.12,0
6/11/2025,12:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.077,0,62.6,0,4.28,0,68.57,22.77,7.55,0,-46.7,6.19,13.68,0,1.192,30.315,0,28.236,0,17.28,0,2.45,9.86,0
6/11/2025,12:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.093,0,63.2,0,4.33,0,69.6,23.11,7.57,0,-48.2,6.19,14.04,0,1.185,30.06,0,28.721,0,17.61,0,2.59,10.4,0
6/11/2025,13:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.107,0,62.7,0,4.3,0,70.1,23.28,7.58,0,-48.3,6.19,13.58,0,1.196,30.051,0,28.412,0,17.4,0,2.73,10.99,0
6/11/2025,13:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.115,0,63.8,0,4.39,0,71.17,23.64,7.57,0,-47.9,6.19,12.28,0,1.193,30.098,0,27.903,0,17.06,0,2.7,10.86,0
6/11/2025,13:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.13,0,64.3,0,4.41,0,70.81,23.51,7.52,0,-44.8,6.19,12.16,0,1.188,30.161,0,27.899,0,17.05,0,2.48,9.98,0
6/11/2025,13:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.147,0,67.5,0,4.64,0,71.49,23.74,7.59,0,-48.9,6.19,12.46,0,1.19,30.243,0,27.076,0,16.5,0,2.87,11.53,0
6/11/2025,14:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.158,0,70.6,0,4.86,0,72.55,24.1,7.59,0,-49.5,6.19,11.98,0,1.184,30.309,0,26.535,0,16.14,0,2.78,11.2,0
6/11/2025,14:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.169,0,65.1,0,4.48,0,72.4,24.05,7.57,0,-48,6.19,12.41,0,1.195,30.182,0,27.067,0,16.49,0,3.1,12.48,0
6/11/2025,14:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.186,0,64.6,0,4.45,0,72.99,24.24,7.56,0,-47.4,6.19,12.83,0,1.192,30.213,0,26.572,0,16.16,0,3.16,12.73,0
6/11/2025,14:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.202,0,69.5,0,4.79,0,73.24,24.33,7.59,0,-49,6.19,13.45,0,1.2,30.438,0,25.495,0,15.44,0,3.27,13.18,0
6/11/2025,15:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.221,0,64,0,4.4,0,71.97,23.9,7.5,0,-43.9,6.19,12.26,0,1.193,30.342,0,26.922,0,16.39,0,2.86,11.51,0
6/11/2025,15:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.235,0,66.8,0,4.59,0,72.38,24.04,7.49,0,-43.4,6.19,11.55,0,1.191,30.46,0,26.163,0,15.88,0,2.68,10.76,0
6/11/2025,15:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.242,0,59.6,0,4.1,0,72.69,24.14,7.51,0,-44.5,6.19,11.81,0,1.188,30.444,0,25.913,0,15.72,0,2.64,10.62,0
6/11/2025,15:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.25,0,69.4,0,4.79,0,73.55,24.43,7.53,0,-45.7,6.19,9.97,0,1.184,30.892,0,23.138,0,13.87,0,2.67,10.73,0
6/11/2025,16:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.258,0,72.7,0,5.02,0,74.48,24.74,7.55,0,-46.7,6.19,9.63,0,1.194,31.175,0,21.771,0,12.98,0,2.54,10.2,0
6/11/2025,16:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.268,0,73,0,5.03,0,73.83,24.52,7.53,0,-45.4,6.19,9.51,0,1.188,31.333,0,21.523,0,12.81,0,2.49,10,0
6/11/2025,16:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.272,0,71.1,0,4.89,0,74.53,24.76,7.52,0,-44.9,6.19,9.64,0,1.185,31.129,0,22.786,0,13.64,0,2.51,10.07,0
6/11/2025,16:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.272,0,67.6,0,4.66,0,74.73,24.82,7.45,0,-40.7,6.19,9.06,0,1.201,31.172,0,22.18,0,13.24,0,2.43,9.78,0
6/11/2025,17:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.285,0,68.8,0,4.75,0,75.67,25.14,7.51,0,-44.3,6.19,8.64,0,1.193,31.17,0,21.664,0,12.91,0,2.51,10.11,0
6/11/2025,17:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.297,0,72.9,0,5.03,0,75.67,25.14,7.55,0,-46.9,6.19,9.94,0,1.186,31.075,0,22.16,0,13.23,0,2.88,11.6,0
6/11/2025,17:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.299,0,67.9,0,4.68,0,74.75,24.83,7.51,0,-44.3,6.19,9.37,0,1.184,30.924,0,23.199,0,13.91,0,2.71,10.9,0
6/11/2025,17:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.308,0,69.9,0,4.82,0,74.49,24.74,7.54,0,-46.2,6.19,10.25,0,1.191,31.064,0,22.569,0,13.5,0,2.82,11.36,0
6/11/2025,18:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.317,0,67.1,0,4.62,0,73.99,24.58,7.5,0,-43.6,6.19,10.11,0,1.2,30.979,0,23.248,0,13.95,0,2.72,10.94,0
6/11/2025,18:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.317,0,77.3,0,5.34,0,74.07,24.6,7.56,0,-47.4,6.19,10.33,0,1.188,31.335,0,20.881,0,12.4,0,2.58,10.39,0
6/11/2025,18:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.318,0,88.6,0,6.14,0,73.6,24.45,7.64,0,-52.3,6.19,10.41,0,1.201,31.637,0,18.597,0,10.92,0,2.69,10.81,0
6/11/2025,18:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.316,0,86.2,0,5.98,0,74.09,24.61,7.62,0,-51.2,6.19,10.29,0,1.202,31.697,0,18.034,0,10.56,0,2.48,9.98,0
6/11/2025,19:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.309,0,86.1,0,5.95,0,74.7,24.81,7.62,0,-51.4,6.19,10.06,0,1.192,31.597,0,19.271,0,11.35,0,3.14,12.64,0
6/11/2025,19:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.297,0,90.1,0,6.24,0,73.87,24.54,7.72,0,-57.1,6.19,16.71,0,1.201,31.505,0,19.259,0,11.35,0,4.11,16.56,0
6/11/2025,19:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.282,0,96.1,0,6.67,0,73.03,24.26,7.78,0,-61.2,6.19,16.08,0,1.189,31.44,0,18.874,0,11.1,0,3.65,14.72,0
6/11/2025,19:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.263,0,93.7,0,6.49,0,73.78,24.51,7.76,0,-59.9,6.19,16.64,0,1.191,31.462,0,19.35,0,11.4,0,3.57,14.38,0
6/11/2025,20:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.244,0,93,0,6.46,0,75.03,24.92,7.77,0,-60.2,6.19,12.28,0,1.193,31.314,0,19.411,0,11.45,0,2.96,11.93,0
6/11/2025,20:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.223,0,94.2,0,6.57,0,74.52,24.75,7.78,0,-61.1,6.19,12.82,0,1.194,30.979,0,19.966,0,11.81,0,2.92,11.74,0
6/11/2025,20:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.2,0,91.7,0,6.37,0,73.42,24.39,7.78,0,-60.7,6.19,13.31,0,1.183,30.96,0,20.847,0,12.38,0,2.74,11.04,0
6/11/2025,20:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.171,0,90.7,0,6.3,0,73.68,24.47,7.77,0,-60,6.19,12.27,0,1.191,30.865,0,21.26,0,12.65,0,2.76,11.12,0
6/11/2025,21:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.139,0,90.2,0,6.27,0,73.06,24.26,7.78,0,-60.7,6.19,12.19,0,1.193,30.646,0,22.089,0,13.19,0,2.61,10.51,0
